time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,breakdown_topic,breakdown,trainee_number,trainee_percentage
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG fee-funded,Higher Education,1269,52
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG fee-funded,School Centred ITT,636,26
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG fee-funded,Total,1905,79
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG Salaried School Direct,Higher Education,22,1
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG Salaried School Direct,School Centred ITT,44,2
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG Salaried School Direct,Total,66,3
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG Salaried PGTA,Higher Education,11,0
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG Salaried PGTA,Total,11,0
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,Undergraduate fee-funded,Higher Education,440,18
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,Undergraduate fee-funded,Total,440,18
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG Salaried Total,Total,77,3
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,Postgraduate Total,Total,1982,82
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,Undergraduate Total,Total,440,18
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,Total,Total,2422,7
201920,Academic year,Regional,E92000001,England,E12000006,East of England,PG fee-funded,Higher Education,905,34
201920,Academic year,Regional,E92000001,England,E12000006,East of England,PG fee-funded,School Centred ITT,1169,44
201920,Academic year,Regional,E92000001,England,E12000006,East of England,PG fee-funded,Total,2074,79
201920,Academic year,Regional,E92000001,England,E12000006,East of England,PG Salaried School Direct,School Centred ITT,332,13
201920,Academic year,Regional,E92000001,England,E12000006,East of England,PG Salaried School Direct,Higher Education,72,3
201920,Academic year,Regional,E92000001,England,E12000006,East of England,PG Salaried School Direct,Total,404,15
201920,Academic year,Regional,E92000001,England,E12000006,East of England,PG Salaried PGTA,School Centred ITT,9,0
201920,Academic year,Regional,E92000001,England,E12000006,East of England,PG Salaried PGTA,Total,9,0
201920,Academic year,Regional,E92000001,England,E12000006,East of England,Undergraduate fee-funded,Higher Education,149,6
201920,Academic year,Regional,E92000001,England,E12000006,East of England,Undergraduate fee-funded,Total,149,6
201920,Academic year,Regional,E92000001,England,E12000006,East of England,PG Salaried Total,Total,413,16
201920,Academic year,Regional,E92000001,England,E12000006,East of England,Postgraduate Total,Total,2487,94
201920,Academic year,Regional,E92000001,England,E12000006,East of England,Undergraduate Total,Total,149,6
201920,Academic year,Regional,E92000001,England,E12000006,East of England,Total,Total,2636,8
201920,Academic year,Regional,E92000001,England,E12000007,London,PG fee-funded,School Centred ITT,943,15
201920,Academic year,Regional,E92000001,England,E12000007,London,PG fee-funded,Higher Education,3005,48
201920,Academic year,Regional,E92000001,England,E12000007,London,PG fee-funded,Total,3948,64
201920,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried High Potential ITT,Higher Education,641,10
201920,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried High Potential ITT,Total,641,10
201920,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried School Direct,School Centred ITT,637,10
201920,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried School Direct,Higher Education,432,7
201920,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried School Direct,Total,1069,17
201920,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried PGTA,School Centred ITT,49,1
201920,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried PGTA,Higher Education,43,1
201920,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried PGTA,Total,92,1
201920,Academic year,Regional,E92000001,England,E12000007,London,Undergraduate fee-funded,Higher Education,463,7
201920,Academic year,Regional,E92000001,England,E12000007,London,Undergraduate fee-funded,Total,463,7
201920,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried Total,Total,1802,29
201920,Academic year,Regional,E92000001,England,E12000007,London,Postgraduate Total,Total,5750,93
201920,Academic year,Regional,E92000001,England,E12000007,London,Undergraduate Total,Total,463,7
201920,Academic year,Regional,E92000001,England,E12000007,London,Total,Total,6213,18
201920,Academic year,Regional,E92000001,England,E12000001,North East,PG fee-funded,School Centred ITT,514,28
201920,Academic year,Regional,E92000001,England,E12000001,North East,PG fee-funded,Higher Education,861,47
201920,Academic year,Regional,E92000001,England,E12000001,North East,PG fee-funded,Total,1375,76
201920,Academic year,Regional,E92000001,England,E12000001,North East,PG Salaried High Potential ITT,Higher Education,87,5
201920,Academic year,Regional,E92000001,England,E12000001,North East,PG Salaried High Potential ITT,Total,87,5
201920,Academic year,Regional,E92000001,England,E12000001,North East,PG Salaried School Direct,Higher Education,10,1
201920,Academic year,Regional,E92000001,England,E12000001,North East,PG Salaried School Direct,School Centred ITT,5,0
201920,Academic year,Regional,E92000001,England,E12000001,North East,PG Salaried School Direct,Total,15,1
201920,Academic year,Regional,E92000001,England,E12000001,North East,PG Salaried PGTA,Higher Education,8,0
201920,Academic year,Regional,E92000001,England,E12000001,North East,PG Salaried PGTA,School Centred ITT,2,0
201920,Academic year,Regional,E92000001,England,E12000001,North East,PG Salaried PGTA,Total,10,1
201920,Academic year,Regional,E92000001,England,E12000001,North East,Undergraduate fee-funded,Higher Education,332,18
201920,Academic year,Regional,E92000001,England,E12000001,North East,Undergraduate fee-funded,Total,332,18
201920,Academic year,Regional,E92000001,England,E12000001,North East,PG Salaried Total,Total,112,6
201920,Academic year,Regional,E92000001,England,E12000001,North East,Postgraduate Total,Total,1487,82
201920,Academic year,Regional,E92000001,England,E12000001,North East,Undergraduate Total,Total,332,18
201920,Academic year,Regional,E92000001,England,E12000001,North East,Total,Total,1819,5
201920,Academic year,Regional,E92000001,England,E12000002,North West,PG fee-funded,Higher Education,3479,65
201920,Academic year,Regional,E92000001,England,E12000002,North West,PG fee-funded,School Centred ITT,632,12
201920,Academic year,Regional,E92000001,England,E12000002,North West,PG fee-funded,Total,4111,77
201920,Academic year,Regional,E92000001,England,E12000002,North West,PG Salaried High Potential ITT,Higher Education,128,2
201920,Academic year,Regional,E92000001,England,E12000002,North West,PG Salaried High Potential ITT,Total,128,2
201920,Academic year,Regional,E92000001,England,E12000002,North West,PG Salaried School Direct,Higher Education,30,1
201920,Academic year,Regional,E92000001,England,E12000002,North West,PG Salaried School Direct,School Centred ITT,34,1
201920,Academic year,Regional,E92000001,England,E12000002,North West,PG Salaried School Direct,Total,64,1
201920,Academic year,Regional,E92000001,England,E12000002,North West,PG Salaried PGTA,School Centred ITT,16,0
201920,Academic year,Regional,E92000001,England,E12000002,North West,PG Salaried PGTA,Total,16,0
201920,Academic year,Regional,E92000001,England,E12000002,North West,Undergraduate fee-funded,Higher Education,1019,19
201920,Academic year,Regional,E92000001,England,E12000002,North West,Undergraduate fee-funded,Total,1019,19
201920,Academic year,Regional,E92000001,England,E12000002,North West,PG Salaried Total,Total,208,4
201920,Academic year,Regional,E92000001,England,E12000002,North West,Postgraduate Total,Total,4319,81
201920,Academic year,Regional,E92000001,England,E12000002,North West,Undergraduate Total,Total,1019,19
201920,Academic year,Regional,E92000001,England,E12000002,North West,Total,Total,5338,16
201920,Academic year,Regional,E92000001,England,E12000008,South East,PG fee-funded,Higher Education,2600,49
201920,Academic year,Regional,E92000001,England,E12000008,South East,PG fee-funded,School Centred ITT,906,17
201920,Academic year,Regional,E92000001,England,E12000008,South East,PG fee-funded,Total,3506,67
201920,Academic year,Regional,E92000001,England,E12000008,South East,PG Salaried High Potential ITT,Higher Education,220,4
201920,Academic year,Regional,E92000001,England,E12000008,South East,PG Salaried High Potential ITT,Total,220,4
201920,Academic year,Regional,E92000001,England,E12000008,South East,PG Salaried School Direct,School Centred ITT,340,6
201920,Academic year,Regional,E92000001,England,E12000008,South East,PG Salaried School Direct,Higher Education,240,5
201920,Academic year,Regional,E92000001,England,E12000008,South East,PG Salaried School Direct,Total,580,11
201920,Academic year,Regional,E92000001,England,E12000008,South East,PG Salaried PGTA,School Centred ITT,33,1
201920,Academic year,Regional,E92000001,England,E12000008,South East,PG Salaried PGTA,Total,33,1
201920,Academic year,Regional,E92000001,England,E12000008,South East,Undergraduate fee-funded,Higher Education,914,17
201920,Academic year,Regional,E92000001,England,E12000008,South East,Undergraduate fee-funded,School Centred ITT,9,0
201920,Academic year,Regional,E92000001,England,E12000008,South East,Undergraduate fee-funded,Total,923,18
201920,Academic year,Regional,E92000001,England,E12000008,South East,PG Salaried Total,Total,833,16
201920,Academic year,Regional,E92000001,England,E12000008,South East,Postgraduate Total,Total,4339,82
201920,Academic year,Regional,E92000001,England,E12000008,South East,Undergraduate Total,Total,923,18
201920,Academic year,Regional,E92000001,England,E12000008,South East,Total,Total,5262,15
201920,Academic year,Regional,E92000001,England,E12000009,South West,PG fee-funded,Higher Education,1697,61
201920,Academic year,Regional,E92000001,England,E12000009,South West,PG fee-funded,School Centred ITT,549,20
201920,Academic year,Regional,E92000001,England,E12000009,South West,PG fee-funded,Total,2246,81
201920,Academic year,Regional,E92000001,England,E12000009,South West,PG Salaried High Potential ITT,Higher Education,74,3
201920,Academic year,Regional,E92000001,England,E12000009,South West,PG Salaried High Potential ITT,Total,74,3
201920,Academic year,Regional,E92000001,England,E12000009,South West,PG Salaried School Direct,Higher Education,41,1
201920,Academic year,Regional,E92000001,England,E12000009,South West,PG Salaried School Direct,School Centred ITT,48,2
201920,Academic year,Regional,E92000001,England,E12000009,South West,PG Salaried School Direct,Total,89,3
201920,Academic year,Regional,E92000001,England,E12000009,South West,PG Salaried PGTA,School Centred ITT,6,0
201920,Academic year,Regional,E92000001,England,E12000009,South West,PG Salaried PGTA,Total,6,0
201920,Academic year,Regional,E92000001,England,E12000009,South West,Undergraduate fee-funded,Higher Education,351,13
201920,Academic year,Regional,E92000001,England,E12000009,South West,Undergraduate fee-funded,Total,351,13
201920,Academic year,Regional,E92000001,England,E12000009,South West,PG Salaried Total,Total,169,6
201920,Academic year,Regional,E92000001,England,E12000009,South West,Postgraduate Total,Total,2415,87
201920,Academic year,Regional,E92000001,England,E12000009,South West,Undergraduate Total,Total,351,13
201920,Academic year,Regional,E92000001,England,E12000009,South West,Total,Total,2766,8
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,PG fee-funded,Higher Education,2278,58
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,PG fee-funded,School Centred ITT,624,16
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,PG fee-funded,Total,2902,74
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,PG Salaried High Potential ITT,Higher Education,350,9
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,PG Salaried High Potential ITT,Total,350,9
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,PG Salaried School Direct,Higher Education,123,3
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,PG Salaried School Direct,School Centred ITT,30,1
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,PG Salaried School Direct,Total,153,4
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,PG Salaried PGTA,Higher Education,21,1
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,PG Salaried PGTA,Total,21,1
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,Undergraduate fee-funded,Higher Education,509,13
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,Undergraduate fee-funded,Total,509,13
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,PG Salaried Total,Total,524,13
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,Postgraduate Total,Total,3426,87
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,Undergraduate Total,Total,509,13
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,Total,Total,3935,11
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,PG fee-funded,Higher Education,1966,50
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,PG fee-funded,School Centred ITT,988,25
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,PG fee-funded,Total,2954,75
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,PG Salaried High Potential ITT,Higher Education,161,4
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,PG Salaried High Potential ITT,Total,161,4
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,PG Salaried School Direct,School Centred ITT,56,1
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,PG Salaried School Direct,Higher Education,38,1
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,PG Salaried School Direct,Total,94,2
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,PG Salaried PGTA,School Centred ITT,6,0
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,PG Salaried PGTA,Total,6,0
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Undergraduate fee-funded,Higher Education,681,17
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Undergraduate fee-funded,School Centred ITT,27,1
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Undergraduate fee-funded,Total,708,18
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,PG Salaried Total,Total,261,7
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Postgraduate Total,Total,3215,82
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Undergraduate Total,Total,708,18
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total,Total,3923,11
201920,Academic year,National,E92000001,England,E92000001,England,PG fee-funded,Higher Education,18060,53
201920,Academic year,National,E92000001,England,E92000001,England,PG fee-funded,School Centred ITT,6961,20
201920,Academic year,National,E92000001,England,E92000001,England,PG Salaried High Potential ITT,Higher Education,1661,5
201920,Academic year,National,E92000001,England,E92000001,England,PG Salaried School Direct,School Centred ITT,1526,4
201920,Academic year,National,E92000001,England,E92000001,England,PG Salaried School Direct,Higher Education,1008,3
201920,Academic year,National,E92000001,England,E92000001,England,PG Salaried PGTA,Higher Education,83,0
201920,Academic year,National,E92000001,England,E92000001,England,PG Salaried PGTA,School Centred ITT,121,0
201920,Academic year,National,E92000001,England,E92000001,England,Undergraduate fee-funded,School Centred ITT,36,0
201920,Academic year,National,E92000001,England,E92000001,England,Undergraduate fee-funded,Higher Education,4858,14
201920,Academic year,National,E92000001,England,E92000001,England,PG Salaried Total,Total,4399,13
201920,Academic year,National,E92000001,England,E92000001,England,Postgraduate Total,Total,29420,86
201920,Academic year,National,E92000001,England,E92000001,England,Undergraduate Total,Total,4894,14
201920,Academic year,National,E92000001,England,E92000001,England,Total,Total,34314,100
202021,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG fee-funded,School Centred ITT,763,26
202021,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG fee-funded,Higher Education,1561,54
202021,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG fee-funded,Total,2324,80
202021,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG Salaried School Direct,Higher Education,17,1
202021,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG Salaried School Direct,School Centred ITT,42,1
202021,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG Salaried School Direct,Total,59,2
202021,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG Salaried PGTA,Higher Education,29,1
202021,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG Salaried PGTA,Total,29,1
202021,Academic year,Regional,E92000001,England,E12000004,East Midlands,Undergraduate fee-funded,Higher Education,491,17
202021,Academic year,Regional,E92000001,England,E12000004,East Midlands,Undergraduate fee-funded,Total,491,17
202021,Academic year,Regional,E92000001,England,E12000004,East Midlands,PG Salaried Total,Total,88,3
202021,Academic year,Regional,E92000001,England,E12000004,East Midlands,Postgraduate Total,Total,2412,83
202021,Academic year,Regional,E92000001,England,E12000004,East Midlands,Undergraduate Total,Total,491,17
202021,Academic year,Regional,E92000001,England,E12000004,East Midlands,Total,Total,2903,7
202021,Academic year,Regional,E92000001,England,E12000006,East of England,PG fee-funded,Higher Education,1108,37
202021,Academic year,Regional,E92000001,England,E12000006,East of England,PG fee-funded,School Centred ITT,1365,45
202021,Academic year,Regional,E92000001,England,E12000006,East of England,PG fee-funded,Total,2473,82
202021,Academic year,Regional,E92000001,England,E12000006,East of England,PG Salaried School Direct,School Centred ITT,298,10
202021,Academic year,Regional,E92000001,England,E12000006,East of England,PG Salaried School Direct,Higher Education,65,2
202021,Academic year,Regional,E92000001,England,E12000006,East of England,PG Salaried School Direct,Total,363,12
202021,Academic year,Regional,E92000001,England,E12000006,East of England,PG Salaried PGTA,School Centred ITT,37,1
202021,Academic year,Regional,E92000001,England,E12000006,East of England,PG Salaried PGTA,Total,37,1
202021,Academic year,Regional,E92000001,England,E12000006,East of England,Undergraduate fee-funded,Higher Education,150,5
202021,Academic year,Regional,E92000001,England,E12000006,East of England,Undergraduate fee-funded,Total,150,5
202021,Academic year,Regional,E92000001,England,E12000006,East of England,PG Salaried Total,Total,400,13
202021,Academic year,Regional,E92000001,England,E12000006,East of England,Postgraduate Total,Total,2873,95
202021,Academic year,Regional,E92000001,England,E12000006,East of England,Undergraduate Total,Total,150,5
202021,Academic year,Regional,E92000001,England,E12000006,East of England,Total,Total,3023,7
202021,Academic year,Regional,E92000001,England,E12000007,London,PG fee-funded,School Centred ITT,1214,16
202021,Academic year,Regional,E92000001,England,E12000007,London,PG fee-funded,Higher Education,3941,53
202021,Academic year,Regional,E92000001,England,E12000007,London,PG fee-funded,Total,5155,69
202021,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried High Potential ITT,School Centred ITT,10,0
202021,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried High Potential ITT,Higher Education,577,8
202021,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried High Potential ITT,Total,587,8
202021,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried School Direct,School Centred ITT,575,8
202021,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried School Direct,Higher Education,367,5
202021,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried School Direct,Total,942,13
202021,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried PGTA,Higher Education,39,1
202021,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried PGTA,School Centred ITT,101,1
202021,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried PGTA,Total,140,2
202021,Academic year,Regional,E92000001,England,E12000007,London,Undergraduate fee-funded,Higher Education,597,8
202021,Academic year,Regional,E92000001,England,E12000007,London,Undergraduate fee-funded,Total,597,8
202021,Academic year,Regional,E92000001,England,E12000007,London,PG Salaried Total,Total,1669,22
202021,Academic year,Regional,E92000001,England,E12000007,London,Postgraduate Total,Total,6824,92
202021,Academic year,Regional,E92000001,England,E12000007,London,Undergraduate Total,Total,597,8
202021,Academic year,Regional,E92000001,England,E12000007,London,Total,Total,7421,18
202021,Academic year,Regional,E92000001,England,E12000001,North East,PG fee-funded,Higher Education,990,49
202021,Academic year,Regional,E92000001,England,E12000001,North East,PG fee-funded,School Centred ITT,534,26
202021,Academic year,Regional,E92000001,England,E12000001,North East,PG fee-funded,Total,1524,75
202021,Academic year,Regional,E92000001,England,E12000001,North East,PG Salaried High Potential ITT,Higher Education,84,4
202021,Academic year,Regional,E92000001,England,E12000001,North East,PG Salaried High Potential ITT,Total,84,4
202021,Academic year,Regional,E92000001,England,E12000001,North East,PG Salaried School Direct,School Centred ITT,3,0
202021,Academic year,Regional,E92000001,England,E12000001,North East,PG Salaried School Direct,Higher Education,12,1
202021,Academic year,Regional,E92000001,England,E12000001,North East,PG Salaried School Direct,Total,15,1
202021,Academic year,Regional,E92000001,England,E12000001,North East,PG Salaried PGTA,School Centred ITT,6,0
202021,Academic year,Regional,E92000001,England,E12000001,North East,PG Salaried PGTA,Higher Education,7,0
202021,Academic year,Regional,E92000001,England,E12000001,North East,PG Salaried PGTA,Total,13,1
202021,Academic year,Regional,E92000001,England,E12000001,North East,Undergraduate fee-funded,Higher Education,405,20
202021,Academic year,Regional,E92000001,England,E12000001,North East,Undergraduate fee-funded,Total,405,20
202021,Academic year,Regional,E92000001,England,E12000001,North East,PG Salaried Total,Total,112,5
202021,Academic year,Regional,E92000001,England,E12000001,North East,Postgraduate Total,Total,1636,80
202021,Academic year,Regional,E92000001,England,E12000001,North East,Undergraduate Total,Total,405,20
202021,Academic year,Regional,E92000001,England,E12000001,North East,Total,Total,2041,5
202021,Academic year,Regional,E92000001,England,E12000002,North West,PG fee-funded,Higher Education,4262,64
202021,Academic year,Regional,E92000001,England,E12000002,North West,PG fee-funded,School Centred ITT,790,12
202021,Academic year,Regional,E92000001,England,E12000002,North West,PG fee-funded,Total,5052,76
202021,Academic year,Regional,E92000001,England,E12000002,North West,PG Salaried High Potential ITT,Higher Education,130,2
202021,Academic year,Regional,E92000001,England,E12000002,North West,PG Salaried High Potential ITT,Total,130,2
202021,Academic year,Regional,E92000001,England,E12000002,North West,PG Salaried School Direct,School Centred ITT,23,0
202021,Academic year,Regional,E92000001,England,E12000002,North West,PG Salaried School Direct,Higher Education,31,0
202021,Academic year,Regional,E92000001,England,E12000002,North West,PG Salaried School Direct,Total,54,1
202021,Academic year,Regional,E92000001,England,E12000002,North West,PG Salaried PGTA,School Centred ITT,38,1
202021,Academic year,Regional,E92000001,England,E12000002,North West,PG Salaried PGTA,Total,38,1
202021,Academic year,Regional,E92000001,England,E12000002,North West,Undergraduate fee-funded,Higher Education,1367,21
202021,Academic year,Regional,E92000001,England,E12000002,North West,Undergraduate fee-funded,Total,1367,21
202021,Academic year,Regional,E92000001,England,E12000002,North West,PG Salaried Total,Total,222,3
202021,Academic year,Regional,E92000001,England,E12000002,North West,Postgraduate Total,Total,5274,79
202021,Academic year,Regional,E92000001,England,E12000002,North West,Undergraduate Total,Total,1367,21
202021,Academic year,Regional,E92000001,England,E12000002,North West,Total,Total,6641,16
202021,Academic year,Regional,E92000001,England,E12000008,South East,PG fee-funded,School Centred ITT,1256,21
202021,Academic year,Regional,E92000001,England,E12000008,South East,PG fee-funded,Higher Education,3042,50
202021,Academic year,Regional,E92000001,England,E12000008,South East,PG fee-funded,Total,4298,70
202021,Academic year,Regional,E92000001,England,E12000008,South East,PG Salaried High Potential ITT,Higher Education,266,4
202021,Academic year,Regional,E92000001,England,E12000008,South East,PG Salaried High Potential ITT,Total,266,4
202021,Academic year,Regional,E92000001,England,E12000008,South East,PG Salaried School Direct,School Centred ITT,323,5
202021,Academic year,Regional,E92000001,England,E12000008,South East,PG Salaried School Direct,Higher Education,204,3
202021,Academic year,Regional,E92000001,England,E12000008,South East,PG Salaried School Direct,Total,527,9
202021,Academic year,Regional,E92000001,England,E12000008,South East,PG Salaried PGTA,School Centred ITT,34,1
202021,Academic year,Regional,E92000001,England,E12000008,South East,PG Salaried PGTA,Higher Education,15,0
202021,Academic year,Regional,E92000001,England,E12000008,South East,PG Salaried PGTA,Total,49,1
202021,Academic year,Regional,E92000001,England,E12000008,South East,Undergraduate fee-funded,School Centred ITT,9,0
202021,Academic year,Regional,E92000001,England,E12000008,South East,Undergraduate fee-funded,Higher Education,973,16
202021,Academic year,Regional,E92000001,England,E12000008,South East,Undergraduate fee-funded,Total,982,16
202021,Academic year,Regional,E92000001,England,E12000008,South East,PG Salaried Total,Total,842,14
202021,Academic year,Regional,E92000001,England,E12000008,South East,Postgraduate Total,Total,5140,84
202021,Academic year,Regional,E92000001,England,E12000008,South East,Undergraduate Total,Total,982,16
202021,Academic year,Regional,E92000001,England,E12000008,South East,Total,Total,6122,15
202021,Academic year,Regional,E92000001,England,E12000009,South West,PG fee-funded,School Centred ITT,658,21
202021,Academic year,Regional,E92000001,England,E12000009,South West,PG fee-funded,Higher Education,1923,61
202021,Academic year,Regional,E92000001,England,E12000009,South West,PG fee-funded,Total,2581,82
202021,Academic year,Regional,E92000001,England,E12000009,South West,PG Salaried High Potential ITT,Higher Education,90,3
202021,Academic year,Regional,E92000001,England,E12000009,South West,PG Salaried High Potential ITT,Total,90,3
202021,Academic year,Regional,E92000001,England,E12000009,South West,PG Salaried School Direct,School Centred ITT,21,1
202021,Academic year,Regional,E92000001,England,E12000009,South West,PG Salaried School Direct,Higher Education,18,1
202021,Academic year,Regional,E92000001,England,E12000009,South West,PG Salaried School Direct,Total,39,1
202021,Academic year,Regional,E92000001,England,E12000009,South West,PG Salaried PGTA,School Centred ITT,8,0
202021,Academic year,Regional,E92000001,England,E12000009,South West,PG Salaried PGTA,Higher Education,6,0
202021,Academic year,Regional,E92000001,England,E12000009,South West,PG Salaried PGTA,Total,14,0
202021,Academic year,Regional,E92000001,England,E12000009,South West,Undergraduate fee-funded,Higher Education,405,13
202021,Academic year,Regional,E92000001,England,E12000009,South West,Undergraduate fee-funded,Total,405,13
202021,Academic year,Regional,E92000001,England,E12000009,South West,PG Salaried Total,Total,143,5
202021,Academic year,Regional,E92000001,England,E12000009,South West,Postgraduate Total,Total,2724,87
202021,Academic year,Regional,E92000001,England,E12000009,South West,Undergraduate Total,Total,405,13
202021,Academic year,Regional,E92000001,England,E12000009,South West,Total,Total,3129,8
202021,Academic year,Regional,E92000001,England,E12000005,West Midlands,PG fee-funded,School Centred ITT,722,15
202021,Academic year,Regional,E92000001,England,E12000005,West Midlands,PG fee-funded,Higher Education,3044,61
202021,Academic year,Regional,E92000001,England,E12000005,West Midlands,PG fee-funded,Total,3766,76
202021,Academic year,Regional,E92000001,England,E12000005,West Midlands,PG Salaried High Potential ITT,Higher Education,319,6
202021,Academic year,Regional,E92000001,England,E12000005,West Midlands,PG Salaried High Potential ITT,Total,319,6
202021,Academic year,Regional,E92000001,England,E12000005,West Midlands,PG Salaried School Direct,School Centred ITT,33,1
202021,Academic year,Regional,E92000001,England,E12000005,West Midlands,PG Salaried School Direct,Higher Education,69,1
202021,Academic year,Regional,E92000001,England,E12000005,West Midlands,PG Salaried School Direct,Total,102,2
202021,Academic year,Regional,E92000001,England,E12000005,West Midlands,PG Salaried PGTA,Higher Education,50,1
202021,Academic year,Regional,E92000001,England,E12000005,West Midlands,PG Salaried PGTA,Total,50,1
202021,Academic year,Regional,E92000001,England,E12000005,West Midlands,Undergraduate fee-funded,Higher Education,717,14
202021,Academic year,Regional,E92000001,England,E12000005,West Midlands,Undergraduate fee-funded,School Centred ITT,17,0
202021,Academic year,Regional,E92000001,England,E12000005,West Midlands,Undergraduate fee-funded,Total,734,15
202021,Academic year,Regional,E92000001,England,E12000005,West Midlands,PG Salaried Total,Total,471,9
202021,Academic year,Regional,E92000001,England,E12000005,West Midlands,Postgraduate Total,Total,4237,85
202021,Academic year,Regional,E92000001,England,E12000005,West Midlands,Undergraduate Total,Total,734,15
202021,Academic year,Regional,E92000001,England,E12000005,West Midlands,Total,Total,4971,12
202021,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,PG fee-funded,School Centred ITT,1190,25
202021,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,PG fee-funded,Higher Education,2380,51
202021,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,PG fee-funded,Total,3570,76
202021,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,PG Salaried High Potential ITT,Higher Education,165,4
202021,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,PG Salaried High Potential ITT,Total,165,4
202021,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,PG Salaried School Direct,School Centred ITT,53,1
