time_period,time_identifier,geographic_level,country_code,country_name,itt_subject,itt_route,institution_type,breakdown_topic,breakdown,trainee_number,trainee_percentage
202324,Academic year,National,E92000001,England,Art & Design,PG Salaried PGTA,SCITT,Degree Class,Other,0,0
202324,Academic year,National,E92000001,England,Art & Design,PG Salaried PGTA,HEI,Degree Class,Total Known,10,100
202324,Academic year,National,E92000001,England,Art & Design,PG Salaried PGTA,HEI,Degree Class,First,4,40
202324,Academic year,National,E92000001,England,Art & Design,PG Salaried PGTA,HEI,Degree Class,Upper Second,3,30
202324,Academic year,National,E92000001,England,Art & Design,PG Salaried PGTA,HEI,Degree Class,Lower Second,1,10
202324,Academic year,National,E92000001,England,Art & Design,PG Salaried PGTA,HEI,Degree Class,Other,2,20
202324,Academic year,National,E92000001,England,Art & Design,Postgraduate Total,Total,Degree Class,Total Known,385,100
202324,Academic year,National,E92000001,England,Art & Design,Postgraduate Total,Total,Degree Class,First,112,29
202324,Academic year,National,E92000001,England,Art & Design,Postgraduate Total,Total,Degree Class,Upper Second,176,46
202324,Academic year,National,E92000001,England,Art & Design,Postgraduate Total,Total,Degree Class,Lower Second,70,18
202324,Academic year,National,E92000001,England,Art & Design,Postgraduate Total,Total,Degree Class,Other,27,7
202324,Academic year,National,E92000001,England,Biology,PG fee-funded,SCITT,Degree Class,Total Known,227,100
202324,Academic year,National,E92000001,England,Biology,PG fee-funded,SCITT,Degree Class,First,73,32
202324,Academic year,National,E92000001,England,Biology,PG fee-funded,SCITT,Degree Class,Upper Second,97,43
202324,Academic year,National,E92000001,England,Biology,PG fee-funded,SCITT,Degree Class,Lower Second,44,19
202324,Academic year,National,E92000001,England,Biology,PG fee-funded,SCITT,Degree Class,Other,13,6
202324,Academic year,National,E92000001,England,Biology,PG fee-funded,HEI,Degree Class,Total Known,457,100
202324,Academic year,National,E92000001,England,Biology,PG fee-funded,HEI,Degree Class,First,106,23
202324,Academic year,National,E92000001,England,Biology,PG fee-funded,HEI,Degree Class,Upper Second,226,49
202324,Academic year,National,E92000001,England,Biology,PG fee-funded,HEI,Degree Class,Lower Second,99,22
202324,Academic year,National,E92000001,England,Biology,PG fee-funded,HEI,Degree Class,Other,26,6
202324,Academic year,National,E92000001,England,Biology,PG Salaried High Potential ITT,SCITT,Degree Class,Total Known,152,100
202324,Academic year,National,E92000001,England,Biology,PG Salaried High Potential ITT,SCITT,Degree Class,First,44,29
202324,Academic year,National,E92000001,England,Biology,PG Salaried High Potential ITT,SCITT,Degree Class,Upper Second,88,58
202324,Academic year,National,E92000001,England,Biology,PG Salaried High Potential ITT,SCITT,Degree Class,Lower Second,20,13
202324,Academic year,National,E92000001,England,Biology,PG Salaried High Potential ITT,SCITT,Degree Class,Other,0,0
202324,Academic year,National,E92000001,England,Biology,PG Salaried School Direct,HEI,Degree Class,Total Known,6,100
202324,Academic year,National,E92000001,England,Biology,PG Salaried School Direct,HEI,Degree Class,First,2,33
202324,Academic year,National,E92000001,England,Biology,PG Salaried School Direct,HEI,Degree Class,Upper Second,3,50
202324,Academic year,National,E92000001,England,Biology,PG Salaried School Direct,HEI,Degree Class,Lower Second,1,17
202324,Academic year,National,E92000001,England,Biology,PG Salaried School Direct,HEI,Degree Class,Other,0,0
202324,Academic year,National,E92000001,England,Biology,PG Salaried School Direct,SCITT,Degree Class,Total Known,19,100
202324,Academic year,National,E92000001,England,Biology,PG Salaried School Direct,SCITT,Degree Class,First,5,26
202324,Academic year,National,E92000001,England,Biology,PG Salaried School Direct,SCITT,Degree Class,Upper Second,8,42
202324,Academic year,National,E92000001,England,Biology,PG Salaried School Direct,SCITT,Degree Class,Lower Second,4,21
202324,Academic year,National,E92000001,England,Biology,PG Salaried School Direct,SCITT,Degree Class,Other,2,11
202324,Academic year,National,E92000001,England,Biology,PG Salaried PGTA,SCITT,Degree Class,Total Known,16,100
202324,Academic year,National,E92000001,England,Biology,PG Salaried PGTA,SCITT,Degree Class,First,4,25
202324,Academic year,National,E92000001,England,Biology,PG Salaried PGTA,SCITT,Degree Class,Upper Second,9,56
202324,Academic year,National,E92000001,England,Biology,PG Salaried PGTA,SCITT,Degree Class,Lower Second,3,19
202324,Academic year,National,E92000001,England,Biology,PG Salaried PGTA,SCITT,Degree Class,Other,0,0
202324,Academic year,National,E92000001,England,Biology,PG Salaried PGTA,HEI,Degree Class,Total Known,10,100
202324,Academic year,National,E92000001,England,Biology,PG Salaried PGTA,HEI,Degree Class,First,3,30
202324,Academic year,National,E92000001,England,Biology,PG Salaried PGTA,HEI,Degree Class,Upper Second,4,40
202324,Academic year,National,E92000001,England,Biology,PG Salaried PGTA,HEI,Degree Class,Lower Second,2,20
202324,Academic year,National,E92000001,England,Biology,PG Salaried PGTA,HEI,Degree Class,Other,1,10
202324,Academic year,National,E92000001,England,Biology,Postgraduate Total,Total,Degree Class,Total Known,887,100
202324,Academic year,National,E92000001,England,Biology,Postgraduate Total,Total,Degree Class,First,237,27
202324,Academic year,National,E92000001,England,Biology,Postgraduate Total,Total,Degree Class,Upper Second,435,49
202324,Academic year,National,E92000001,England,Biology,Postgraduate Total,Total,Degree Class,Lower Second,173,20
202324,Academic year,National,E92000001,England,Biology,Postgraduate Total,Total,Degree Class,Other,42,5
202324,Academic year,National,E92000001,England,Business Studies,PG fee-funded,SCITT,Degree Class,Total Known,40,100
202324,Academic year,National,E92000001,England,Business Studies,PG fee-funded,SCITT,Degree Class,First,7,18
202324,Academic year,National,E92000001,England,Business Studies,PG fee-funded,SCITT,Degree Class,Upper Second,22,55
202324,Academic year,National,E92000001,England,Business Studies,PG fee-funded,SCITT,Degree Class,Lower Second,8,20
202324,Academic year,National,E92000001,England,Business Studies,PG fee-funded,SCITT,Degree Class,Other,3,8
202324,Academic year,National,E92000001,England,Business Studies,PG fee-funded,HEI,Degree Class,Total Known,98,100
202324,Academic year,National,E92000001,England,Business Studies,PG fee-funded,HEI,Degree Class,First,23,23
202324,Academic year,National,E92000001,England,Business Studies,PG fee-funded,HEI,Degree Class,Upper Second,43,44
202324,Academic year,National,E92000001,England,Business Studies,PG fee-funded,HEI,Degree Class,Lower Second,21,21
202324,Academic year,National,E92000001,England,Business Studies,PG fee-funded,HEI,Degree Class,Other,11,11
202324,Academic year,National,E92000001,England,Business Studies,PG Salaried High Potential ITT,SCITT,Degree Class,Total Known,40,100
202324,Academic year,National,E92000001,England,Business Studies,PG Salaried High Potential ITT,SCITT,Degree Class,First,10,25
202324,Academic year,National,E92000001,England,Business Studies,PG Salaried High Potential ITT,SCITT,Degree Class,Upper Second,22,55
202324,Academic year,National,E92000001,England,Business Studies,PG Salaried High Potential ITT,SCITT,Degree Class,Lower Second,8,20
202324,Academic year,National,E92000001,England,Business Studies,PG Salaried High Potential ITT,SCITT,Degree Class,Other,0,0
202324,Academic year,National,E92000001,England,Business Studies,PG Salaried School Direct,HEI,Degree Class,Total Known,6,100
202324,Academic year,National,E92000001,England,Business Studies,PG Salaried School Direct,HEI,Degree Class,First,1,17
202324,Academic year,National,E92000001,England,Business Studies,PG Salaried School Direct,HEI,Degree Class,Upper Second,3,50
202324,Academic year,National,E92000001,England,Business Studies,PG Salaried School Direct,HEI,Degree Class,Lower Second,1,17
202324,Academic year,National,E92000001,England,Business Studies,PG Salaried School Direct,HEI,Degree Class,Other,1,17
202324,Academic year,National,E92000001,England,Business Studies,PG Salaried School Direct,SCITT,Degree Class,Total Known,10,100
202324,Academic year,National,E92000001,England,Business Studies,PG Salaried School Direct,SCITT,Degree Class,First,2,20
202324,Academic year,National,E92000001,England,Business Studies,PG Salaried School Direct,SCITT,Degree Class,Upper Second,8,80
202324,Academic year,National,E92000001,England,Business Studies,PG Salaried School Direct,SCITT,Degree Class,Lower Second,0,0
202324,Academic year,National,E92000001,England,Business Studies,PG Salaried School Direct,SCITT,Degree Class,Other,0,0
202324,Academic year,National,E92000001,England,Business Studies,PG Salaried PGTA,SCITT,Degree Class,Total Known,10,100
202324,Academic year,National,E92000001,England,Business Studies,PG Salaried PGTA,SCITT,Degree Class,First,0,0
202324,Academic year,National,E92000001,England,Business Studies,PG Salaried PGTA,SCITT,Degree Class,Upper Second,9,90
202324,Academic year,National,E92000001,England,Business Studies,PG Salaried PGTA,SCITT,Degree Class,Lower Second,1,10
202324,Academic year,National,E92000001,England,Business Studies,PG Salaried PGTA,SCITT,Degree Class,Other,0,0
202324,Academic year,National,E92000001,England,Business Studies,PG Salaried PGTA,HEI,Degree Class,Total Known,6,100
202324,Academic year,National,E92000001,England,Business Studies,PG Salaried PGTA,HEI,Degree Class,First,2,33
202324,Academic year,National,E92000001,England,Business Studies,PG Salaried PGTA,HEI,Degree Class,Upper Second,4,67
202324,Academic year,National,E92000001,England,Business Studies,PG Salaried PGTA,HEI,Degree Class,Lower Second,0,0
202324,Academic year,National,E92000001,England,Business Studies,PG Salaried PGTA,HEI,Degree Class,Other,0,0
202324,Academic year,National,E92000001,England,Business Studies,Postgraduate Total,Total,Degree Class,Total Known,210,100
202324,Academic year,National,E92000001,England,Business Studies,Postgraduate Total,Total,Degree Class,First,45,21
202324,Academic year,National,E92000001,England,Business Studies,Postgraduate Total,Total,Degree Class,Upper Second,111,53
202324,Academic year,National,E92000001,England,Business Studies,Postgraduate Total,Total,Degree Class,Lower Second,39,19
202324,Academic year,National,E92000001,England,Business Studies,Postgraduate Total,Total,Degree Class,Other,15,7
202324,Academic year,National,E92000001,England,Chemistry,PG fee-funded,SCITT,Degree Class,Total Known,222,100
202324,Academic year,National,E92000001,England,Chemistry,PG fee-funded,SCITT,Degree Class,First,46,21
202324,Academic year,National,E92000001,England,Chemistry,PG fee-funded,SCITT,Degree Class,Upper Second,93,42
202324,Academic year,National,E92000001,England,Chemistry,PG fee-funded,SCITT,Degree Class,Lower Second,69,31
202324,Academic year,National,E92000001,England,Chemistry,PG fee-funded,SCITT,Degree Class,Other,14,6
202324,Academic year,National,E92000001,England,Chemistry,PG fee-funded,HEI,Degree Class,Total Known,419,100
202324,Academic year,National,E92000001,England,Chemistry,PG fee-funded,HEI,Degree Class,First,101,24
202324,Academic year,National,E92000001,England,Chemistry,PG fee-funded,HEI,Degree Class,Upper Second,184,44
202324,Academic year,National,E92000001,England,Chemistry,PG fee-funded,HEI,Degree Class,Lower Second,95,23
202324,Academic year,National,E92000001,England,Chemistry,PG fee-funded,HEI,Degree Class,Other,39,9
202324,Academic year,National,E92000001,England,Chemistry,PG Salaried High Potential ITT,SCITT,Degree Class,Total Known,26,100
202324,Academic year,National,E92000001,England,Chemistry,PG Salaried High Potential ITT,SCITT,Degree Class,First,8,31
202324,Academic year,National,E92000001,England,Chemistry,PG Salaried High Potential ITT,SCITT,Degree Class,Upper Second,14,54
202324,Academic year,National,E92000001,England,Chemistry,PG Salaried High Potential ITT,SCITT,Degree Class,Lower Second,4,15
202324,Academic year,National,E92000001,England,Chemistry,PG Salaried High Potential ITT,SCITT,Degree Class,Other,0,0
202324,Academic year,National,E92000001,England,Chemistry,PG Salaried School Direct,HEI,Degree Class,Total Known,9,100
202324,Academic year,National,E92000001,England,Chemistry,PG Salaried School Direct,HEI,Degree Class,First,1,11
202324,Academic year,National,E92000001,England,Chemistry,PG Salaried School Direct,HEI,Degree Class,Upper Second,3,33
202324,Academic year,National,E92000001,England,Chemistry,PG Salaried School Direct,HEI,Degree Class,Lower Second,3,33
202324,Academic year,National,E92000001,England,Chemistry,PG Salaried School Direct,HEI,Degree Class,Other,2,22
202324,Academic year,National,E92000001,England,Chemistry,PG Salaried School Direct,SCITT,Degree Class,Total Known,28,100
202324,Academic year,National,E92000001,England,Chemistry,PG Salaried School Direct,SCITT,Degree Class,First,4,14
202324,Academic year,National,E92000001,England,Chemistry,PG Salaried School Direct,SCITT,Degree Class,Upper Second,8,29
202324,Academic year,National,E92000001,England,Chemistry,PG Salaried School Direct,SCITT,Degree Class,Lower Second,6,21
202324,Academic year,National,E92000001,England,Chemistry,PG Salaried School Direct,SCITT,Degree Class,Other,10,36
202324,Academic year,National,E92000001,England,Chemistry,PG Salaried PGTA,SCITT,Degree Class,Total Known,5,100
202324,Academic year,National,E92000001,England,Chemistry,PG Salaried PGTA,SCITT,Degree Class,First,1,20
202324,Academic year,National,E92000001,England,Chemistry,PG Salaried PGTA,SCITT,Degree Class,Upper Second,0,0
202324,Academic year,National,E92000001,England,Chemistry,PG Salaried PGTA,SCITT,Degree Class,Lower Second,1,20
202324,Academic year,National,E92000001,England,Chemistry,PG Salaried PGTA,SCITT,Degree Class,Other,3,60
202324,Academic year,National,E92000001,England,Chemistry,PG Salaried PGTA,HEI,Degree Class,Total Known,2,100
202324,Academic year,National,E92000001,England,Chemistry,PG Salaried PGTA,HEI,Degree Class,First,0,0
202324,Academic year,National,E92000001,England,Chemistry,PG Salaried PGTA,HEI,Degree Class,Upper Second,1,50
202324,Academic year,National,E92000001,England,Chemistry,PG Salaried PGTA,HEI,Degree Class,Lower Second,1,50
202324,Academic year,National,E92000001,England,Chemistry,PG Salaried PGTA,HEI,Degree Class,Other,0,0
202324,Academic year,National,E92000001,England,Chemistry,Postgraduate Total,Total,Degree Class,Total Known,711,100
202324,Academic year,National,E92000001,England,Chemistry,Postgraduate Total,Total,Degree Class,First,161,23
202324,Academic year,National,E92000001,England,Chemistry,Postgraduate Total,Total,Degree Class,Upper Second,303,43
202324,Academic year,National,E92000001,England,Chemistry,Postgraduate Total,Total,Degree Class,Lower Second,179,25
202324,Academic year,National,E92000001,England,Chemistry,Postgraduate Total,Total,Degree Class,Other,68,10
202324,Academic year,National,E92000001,England,Classics,PG fee-funded,SCITT,Degree Class,Total Known,6,100
202324,Academic year,National,E92000001,England,Classics,PG fee-funded,SCITT,Degree Class,First,4,67
202324,Academic year,National,E92000001,England,Classics,PG fee-funded,SCITT,Degree Class,Upper Second,2,33
202324,Academic year,National,E92000001,England,Classics,PG fee-funded,SCITT,Degree Class,Lower Second,0,0
202324,Academic year,National,E92000001,England,Classics,PG fee-funded,SCITT,Degree Class,Other,0,0
202324,Academic year,National,E92000001,England,Classics,PG fee-funded,HEI,Degree Class,Total Known,52,100
202324,Academic year,National,E92000001,England,Classics,PG fee-funded,HEI,Degree Class,First,16,31
202324,Academic year,National,E92000001,England,Classics,PG fee-funded,HEI,Degree Class,Upper Second,32,62
202324,Academic year,National,E92000001,England,Classics,PG fee-funded,HEI,Degree Class,Lower Second,3,6
202324,Academic year,National,E92000001,England,Classics,PG fee-funded,HEI,Degree Class,Other,1,2
202324,Academic year,National,E92000001,England,Classics,PG Salaried School Direct,SCITT,Degree Class,Total Known,1,100
202324,Academic year,National,E92000001,England,Classics,PG Salaried School Direct,SCITT,Degree Class,First,0,0
202324,Academic year,National,E92000001,England,Classics,PG Salaried School Direct,SCITT,Degree Class,Upper Second,1,100
202324,Academic year,National,E92000001,England,Classics,PG Salaried School Direct,SCITT,Degree Class,Lower Second,0,0
202324,Academic year,National,E92000001,England,Classics,PG Salaried School Direct,SCITT,Degree Class,Other,0,0
202324,Academic year,National,E92000001,England,Classics,PG Salaried PGTA,HEI,Degree Class,Total Known,7,100
202324,Academic year,National,E92000001,England,Classics,PG Salaried PGTA,HEI,Degree Class,First,5,71
202324,Academic year,National,E92000001,England,Classics,PG Salaried PGTA,HEI,Degree Class,Upper Second,2,29
202324,Academic year,National,E92000001,England,Classics,PG Salaried PGTA,HEI,Degree Class,Lower Second,0,0
202324,Academic year,National,E92000001,England,Classics,PG Salaried PGTA,HEI,Degree Class,Other,0,0
202324,Academic year,National,E92000001,England,Classics,Postgraduate Total,Total,Degree Class,Total Known,66,100
202324,Academic year,National,E92000001,England,Classics,Postgraduate Total,Total,Degree Class,First,25,38
202324,Academic year,National,E92000001,England,Classics,Postgraduate Total,Total,Degree Class,Upper Second,37,56
202324,Academic year,National,E92000001,England,Classics,Postgraduate Total,Total,Degree Class,Lower Second,3,5
202324,Academic year,National,E92000001,England,Classics,Postgraduate Total,Total,Degree Class,Other,1,2
202324,Academic year,National,E92000001,England,Computing,PG fee-funded,SCITT,Degree Class,Total Known,127,100
202324,Academic year,National,E92000001,England,Computing,PG fee-funded,SCITT,Degree Class,First,33,26
202324,Academic year,National,E92000001,England,Computing,PG fee-funded,SCITT,Degree Class,Upper Second,57,45
202324,Academic year,National,E92000001,England,Computing,PG fee-funded,SCITT,Degree Class,Lower Second,31,24
202324,Academic year,National,E92000001,England,Computing,PG fee-funded,SCITT,Degree Class,Other,6,5
202324,Academic year,National,E92000001,England,Computing,PG fee-funded,HEI,Degree Class,Total Known,235,100
202324,Academic year,National,E92000001,England,Computing,PG fee-funded,HEI,Degree Class,First,56,24
202324,Academic year,National,E92000001,England,Computing,PG fee-funded,HEI,Degree Class,Upper Second,96,41
202324,Academic year,National,E92000001,England,Computing,PG fee-funded,HEI,Degree Class,Lower Second,66,28
202324,Academic year,National,E92000001,England,Computing,PG fee-funded,HEI,Degree Class,Other,17,7
202324,Academic year,National,E92000001,England,Computing,PG Salaried High Potential ITT,SCITT,Degree Class,Total Known,13,100
202324,Academic year,National,E92000001,England,Computing,PG Salaried High Potential ITT,SCITT,Degree Class,First,4,31
202324,Academic year,National,E92000001,England,Computing,PG Salaried High Potential ITT,SCITT,Degree Class,Upper Second,6,46
202324,Academic year,National,E92000001,England,Computing,PG Salaried High Potential ITT,SCITT,Degree Class,Lower Second,3,23
202324,Academic year,National,E92000001,England,Computing,PG Salaried High Potential ITT,SCITT,Degree Class,Other,0,0
202324,Academic year,National,E92000001,England,Computing,PG Salaried School Direct,HEI,Degree Class,Total Known,2,100
202324,Academic year,National,E92000001,England,Computing,PG Salaried School Direct,HEI,Degree Class,First,2,100
202324,Academic year,National,E92000001,England,Computing,PG Salaried School Direct,HEI,Degree Class,Upper Second,0,0
202324,Academic year,National,E92000001,England,Computing,PG Salaried School Direct,HEI,Degree Class,Lower Second,0,0
202324,Academic year,National,E92000001,England,Computing,PG Salaried School Direct,HEI,Degree Class,Other,0,0
202324,Academic year,National,E92000001,England,Computing,PG Salaried School Direct,SCITT,Degree Class,Total Known,10,100
202324,Academic year,National,E92000001,England,Computing,PG Salaried School Direct,SCITT,Degree Class,First,5,50
202324,Academic year,National,E92000001,England,Computing,PG Salaried School Direct,SCITT,Degree Class,Upper Second,3,30
202324,Academic year,National,E92000001,England,Computing,PG Salaried School Direct,SCITT,Degree Class,Lower Second,1,10
202324,Academic year,National,E92000001,England,Computing,PG Salaried School Direct,SCITT,Degree Class,Other,1,10
202324,Academic year,National,E92000001,England,Computing,PG Salaried PGTA,SCITT,Degree Class,Total Known,1,100
202324,Academic year,National,E92000001,England,Computing,PG Salaried PGTA,SCITT,Degree Class,First,0,0
202324,Academic year,National,E92000001,England,Computing,PG Salaried PGTA,SCITT,Degree Class,Upper Second,1,100
202324,Academic year,National,E92000001,England,Computing,PG Salaried PGTA,SCITT,Degree Class,Lower Second,0,0
202324,Academic year,National,E92000001,England,Computing,PG Salaried PGTA,SCITT,Degree Class,Other,0,0
202324,Academic year,National,E92000001,England,Computing,PG Salaried PGTA,HEI,Degree Class,Total Known,6,100
202324,Academic year,National,E92000001,England,Computing,PG Salaried PGTA,HEI,Degree Class,First,0,0
202324,Academic year,National,E92000001,England,Computing,PG Salaried PGTA,HEI,Degree Class,Upper Second,3,50
202324,Academic year,National,E92000001,England,Computing,PG Salaried PGTA,HEI,Degree Class,Lower Second,0,0
202324,Academic year,National,E92000001,England,Computing,PG Salaried PGTA,HEI,Degree Class,Other,3,50
202324,Academic year,National,E92000001,England,Computing,Postgraduate Total,Total,Degree Class,Total Known,394,100
202324,Academic year,National,E92000001,England,Computing,Postgraduate Total,Total,Degree Class,First,100,25
202324,Academic year,National,E92000001,England,Computing,Postgraduate Total,Total,Degree Class,Upper Second,166,42
202324,Academic year,National,E92000001,England,Computing,Postgraduate Total,Total,Degree Class,Lower Second,101,26
202324,Academic year,National,E92000001,England,Computing,Postgraduate Total,Total,Degree Class,Other,27,7
202324,Academic year,National,E92000001,England,Design & Technology,PG fee-funded,SCITT,Degree Class,Total Known,242,100
202324,Academic year,National,E92000001,England,Design & Technology,PG fee-funded,SCITT,Degree Class,First,53,22
202324,Academic year,National,E92000001,England,Design & Technology,PG fee-funded,SCITT,Degree Class,Upper Second,107,44
202324,Academic year,National,E92000001,England,Design & Technology,PG fee-funded,SCITT,Degree Class,Lower Second,68,28
202324,Academic year,National,E92000001,England,Design & Technology,PG fee-funded,SCITT,Degree Class,Other,14,6
202324,Academic year,National,E92000001,England,Design & Technology,PG fee-funded,HEI,Degree Class,Total Known,250,100
202324,Academic year,National,E92000001,England,Design & Technology,PG fee-funded,HEI,Degree Class,First,58,23
202324,Academic year,National,E92000001,England,Design & Technology,PG fee-funded,HEI,Degree Class,Upper Second,100,40
202324,Academic year,National,E92000001,England,Design & Technology,PG fee-funded,HEI,Degree Class,Lower Second,62,25
202324,Academic year,National,E92000001,England,Design & Technology,PG fee-funded,HEI,Degree Class,Other,30,12
202324,Academic year,National,E92000001,England,Design & Technology,PG Salaried High Potential ITT,SCITT,Degree Class,Total Known,17,100
202324,Academic year,National,E92000001,England,Design & Technology,PG Salaried High Potential ITT,SCITT,Degree Class,First,4,24
202324,Academic year,National,E92000001,England,Design & Technology,PG Salaried High Potential ITT,SCITT,Degree Class,Upper Second,8,47
202324,Academic year,National,E92000001,England,Design & Technology,PG Salaried High Potential ITT,SCITT,Degree Class,Lower Second,5,29
202324,Academic year,National,E92000001,England,Design & Technology,PG Salaried High Potential ITT,SCITT,Degree Class,Other,0,0
202324,Academic year,National,E92000001,England,Design & Technology,PG Salaried School Direct,HEI,Degree Class,Total Known,7,100
202324,Academic year,National,E92000001,England,Design & Technology,PG Salaried School Direct,HEI,Degree Class,First,2,29
202324,Academic year,National,E92000001,England,Design & Technology,PG Salaried School Direct,HEI,Degree Class,Upper Second,5,71
202324,Academic year,National,E92000001,England,Design & Technology,PG Salaried School Direct,HEI,Degree Class,Lower Second,0,0
202324,Academic year,National,E92000001,England,Design & Technology,PG Salaried School Direct,HEI,Degree Class,Other,0,0
202324,Academic year,National,E92000001,England,Design & Technology,PG Salaried School Direct,SCITT,Degree Class,Total Known,33,100
202324,Academic year,National,E92000001,England,Design & Technology,PG Salaried School Direct,SCITT,Degree Class,First,8,24
202324,Academic year,National,E92000001,England,Design & Technology,PG Salaried School Direct,SCITT,Degree Class,Upper Second,10,30
202324,Academic year,National,E92000001,England,Design & Technology,PG Salaried School Direct,SCITT,Degree Class,Lower Second,10,30
202324,Academic year,National,E92000001,England,Design & Technology,PG Salaried School Direct,SCITT,Degree Class,Other,5,15
202324,Academic year,National,E92000001,England,Design & Technology,PG Salaried PGTA,SCITT,Degree Class,Total Known,7,100
202324,Academic year,National,E92000001,England,Design & Technology,PG Salaried PGTA,SCITT,Degree Class,First,3,43
202324,Academic year,National,E92000001,England,Design & Technology,PG Salaried PGTA,SCITT,Degree Class,Upper Second,1,14
202324,Academic year,National,E92000001,England,Design & Technology,PG Salaried PGTA,SCITT,Degree Class,Lower Second,2,29
202324,Academic year,National,E92000001,England,Design & Technology,PG Salaried PGTA,SCITT,Degree Class,Other,1,14
202324,Academic year,National,E92000001,England,Design & Technology,PG Salaried PGTA,HEI,Degree Class,Total Known,12,100
202324,Academic year,National,E92000001,England,Design & Technology,PG Salaried PGTA,HEI,Degree Class,First,0,0
202324,Academic year,National,E92000001,England,Design & Technology,PG Salaried PGTA,HEI,Degree Class,Upper Second,7,58
202324,Academic year,National,E92000001,England,Design & Technology,PG Salaried PGTA,HEI,Degree Class,Lower Second,3,25
202324,Academic year,National,E92000001,England,Design & Technology,PG Salaried PGTA,HEI,Degree Class,Other,2,17
202324,Academic year,National,E92000001,England,Design & Technology,Postgraduate Total,Total,Degree Class,Total Known,568,100
202324,Academic year,National,E92000001,England,Design & Technology,Postgraduate Total,Total,Degree Class,First,128,23
202324,Academic year,National,E92000001,England,Design & Technology,Postgraduate Total,Total,Degree Class,Upper Second,238,42
202324,Academic year,National,E92000001,England,Design & Technology,Postgraduate Total,Total,Degree Class,Lower Second,150,26
202324,Academic year,National,E92000001,England,Design & Technology,Postgraduate Total,Total,Degree Class,Other,52,9
202324,Academic year,National,E92000001,England,Drama,PG fee-funded,SCITT,Degree Class,Total Known,71,100
202324,Academic year,National,E92000001,England,Drama,PG fee-funded,SCITT,Degree Class,First,12,17
202324,Academic year,National,E92000001,England,Drama,PG fee-funded,SCITT,Degree Class,Upper Second,50,70
202324,Academic year,National,E92000001,England,Drama,PG fee-funded,SCITT,Degree Class,Lower Second,9,13
202324,Academic year,National,E92000001,England,Drama,PG fee-funded,SCITT,Degree Class,Other,0,0
202324,Academic year,National,E92000001,England,Drama,PG fee-funded,HEI,Degree Class,Total Known,136,100
202324,Academic year,National,E92000001,England,Drama,PG fee-funded,HEI,Degree Class,First,40,29
202324,Academic year,National,E92000001,England,Drama,PG fee-funded,HEI,Degree Class,Upper Second,75,55
202324,Academic year,National,E92000001,England,Drama,PG fee-funded,HEI,Degree Class,Lower Second,16,12
202324,Academic year,National,E92000001,England,Drama,PG fee-funded,HEI,Degree Class,Other,5,4
202324,Academic year,National,E92000001,England,Drama,PG Salaried School Direct,SCITT,Degree Class,Total Known,2,100
202324,Academic year,National,E92000001,England,Drama,PG Salaried School Direct,SCITT,Degree Class,First,1,50
202324,Academic year,National,E92000001,England,Drama,PG Salaried School Direct,SCITT,Degree Class,Upper Second,1,50
202324,Academic year,National,E92000001,England,Drama,PG Salaried School Direct,SCITT,Degree Class,Lower Second,0,0
202324,Academic year,National,E92000001,England,Drama,PG Salaried School Direct,SCITT,Degree Class,Other,0,0
202324,Academic year,National,E92000001,England,Drama,PG Salaried PGTA,HEI,Degree Class,Total Known,6,100
202324,Academic year,National,E92000001,England,Drama,PG Salaried PGTA,HEI,Degree Class,First,2,33
202324,Academic year,National,E92000001,England,Drama,PG Salaried PGTA,HEI,Degree Class,Upper Second,3,50
202324,Academic year,National,E92000001,England,Drama,PG Salaried PGTA,HEI,Degree Class,Lower Second,1,17
202324,Academic year,National,E92000001,England,Drama,PG Salaried PGTA,HEI,Degree Class,Other,0,0
202324,Academic year,National,E92000001,England,Drama,PG Salaried PGTA,SCITT,Degree Class,Total Known,11,100
202324,Academic year,National,E92000001,England,Drama,PG Salaried PGTA,SCITT,Degree Class,First,2,18
202324,Academic year,National,E92000001,England,Drama,PG Salaried PGTA,SCITT,Degree Class,Upper Second,9,82
202324,Academic year,National,E92000001,England,Drama,PG Salaried PGTA,SCITT,Degree Class,Lower Second,0,0
202324,Academic year,National,E92000001,England,Drama,PG Salaried PGTA,SCITT,Degree Class,Other,0,0
202324,Academic year,National,E92000001,England,Drama,Postgraduate Total,Total,Degree Class,Total Known,226,100
202324,Academic year,National,E92000001,England,Drama,Postgraduate Total,Total,Degree Class,First,57,25
202324,Academic year,National,E92000001,England,Drama,Postgraduate Total,Total,Degree Class,Upper Second,138,61
202324,Academic year,National,E92000001,England,Drama,Postgraduate Total,Total,Degree Class,Lower Second,26,12
202324,Academic year,National,E92000001,England,Drama,Postgraduate Total,Total,Degree Class,Other,5,2
202324,Academic year,National,E92000001,England,English,PG fee-funded,HEI,Degree Class,Total Known,1139,100
202324,Academic year,National,E92000001,England,English,PG fee-funded,HEI,Degree Class,First,239,21
202324,Academic year,National,E92000001,England,English,PG fee-funded,HEI,Degree Class,Upper Second,662,58
202324,Academic year,National,E92000001,England,English,PG fee-funded,HEI,Degree Class,Lower Second,168,15
202324,Academic year,National,E92000001,England,English,PG fee-funded,HEI,Degree Class,Other,70,6
202324,Academic year,National,E92000001,England,English,PG fee-funded,SCITT,Degree Class,Total Known,564,100
202324,Academic year,National,E92000001,England,English,PG fee-funded,SCITT,Degree Class,First,127,23
