time_period,time_identifier,geographic_level,country_code,country_name,itt_subject,breakdown_topic,breakdown,trainee_number,trainee_percentage
202425,Academic year,National,E92000001,England,STEM Subjects,PG Salaried High Potential ITT,Total,415,7
202425,Academic year,National,E92000001,England,STEM Subjects,PG Fee-Funded,Higher Education Institution,2754,49
202425,Academic year,National,E92000001,England,STEM Subjects,PG Fee-Funded,School Centred ITT,1927,34
202425,Academic year,National,E92000001,England,STEM Subjects,PG Fee-Funded,Total,4681,84
202425,Academic year,National,E92000001,England,STEM Subjects,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,51,1
202425,Academic year,National,E92000001,England,STEM Subjects,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,174,3
202425,Academic year,National,E92000001,England,STEM Subjects,PG Salaried Postgraduate Teaching Apprenticeship,Total,225,4
202425,Academic year,National,E92000001,England,STEM Subjects,PG Salaried School Direct,Higher Education Institution,27,0
202425,Academic year,National,E92000001,England,STEM Subjects,PG Salaried School Direct,School Centred ITT,245,4
202425,Academic year,National,E92000001,England,STEM Subjects,PG Salaried School Direct,Total,272,5
202425,Academic year,National,E92000001,England,STEM Subjects,Undergraduate Fee-Funded,Total,59,100
202425,Academic year,National,E92000001,England,STEM Subjects,Undergraduate Teacher Degree Apprenticeship,Total,0,0
202425,Academic year,National,E92000001,England,STEM Subjects,Undergraduate Total,Total,59,1
202425,Academic year,National,E92000001,England,STEM Subjects,Postgraduate Salaried Total,Total,912,16
202425,Academic year,National,E92000001,England,STEM Subjects,Postgraduate Total,Total,5593,99
202425,Academic year,National,E92000001,England,Total,Total,Total,28898,100
202425,Academic year,National,E92000001,England,Total,PG Salaried High Potential ITT,Higher Education Institution,0,0
202425,Academic year,National,E92000001,England,Total,PG Salaried High Potential ITT,School Centred ITT,1396,6
202425,Academic year,National,E92000001,England,Total,PG Salaried High Potential ITT,Total,1396,6
202425,Academic year,National,E92000001,England,Total,PG Fee-Funded,Higher Education Institution,12292,51
202425,Academic year,National,E92000001,England,Total,PG Fee-Funded,School Centred ITT,7661,32
202425,Academic year,National,E92000001,England,Total,PG Fee-Funded,Total,19953,83
202425,Academic year,National,E92000001,England,Total,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,569,2
202425,Academic year,National,E92000001,England,Total,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,1305,5
202425,Academic year,National,E92000001,England,Total,PG Salaried Postgraduate Teaching Apprenticeship,Total,1874,8
202425,Academic year,National,E92000001,England,Total,PG Salaried School Direct,Higher Education Institution,121,1
202425,Academic year,National,E92000001,England,Total,PG Salaried School Direct,School Centred ITT,764,3
202425,Academic year,National,E92000001,England,Total,PG Salaried School Direct,Total,885,4
202425,Academic year,National,E92000001,England,Total,Undergraduate Fee-Funded,Total,4790,100
202425,Academic year,National,E92000001,England,Total,Undergraduate Teacher Degree Apprenticeship,Total,0,0
202425,Academic year,National,E92000001,England,Total,Undergraduate Total,Total,4790,17
202425,Academic year,National,E92000001,England,Total,Postgraduate Salaried Total,Total,4155,17
202425,Academic year,National,E92000001,England,Total,Postgraduate Total,Total,24108,83
202526,Academic year,National,E92000001,England,Art & Design,Total,Total,872,100
202526,Academic year,National,E92000001,England,Art & Design,PG Salaried High Potential ITT,Higher Education Institution,0,0
202526,Academic year,National,E92000001,England,Art & Design,PG Salaried High Potential ITT,School Centred ITT,0,0
202526,Academic year,National,E92000001,England,Art & Design,PG Salaried High Potential ITT,Total,0,0
202526,Academic year,National,E92000001,England,Art & Design,PG Fee-Funded,Higher Education Institution,523,60
202526,Academic year,National,E92000001,England,Art & Design,PG Fee-Funded,School Centred ITT,314,36
202526,Academic year,National,E92000001,England,Art & Design,PG Fee-Funded,Total,837,96
202526,Academic year,National,E92000001,England,Art & Design,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,12,1
202526,Academic year,National,E92000001,England,Art & Design,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,4,0
202526,Academic year,National,E92000001,England,Art & Design,PG Salaried Postgraduate Teaching Apprenticeship,Total,16,2
202526,Academic year,National,E92000001,England,Art & Design,PG Salaried School Direct,Higher Education Institution,1,0
202526,Academic year,National,E92000001,England,Art & Design,PG Salaried School Direct,School Centred ITT,18,2
202526,Academic year,National,E92000001,England,Art & Design,PG Salaried School Direct,Total,19,2
202526,Academic year,National,E92000001,England,Art & Design,Undergraduate Fee-Funded,Total,0,null
202526,Academic year,National,E92000001,England,Art & Design,Undergraduate Teacher Degree Apprenticeship,Total,0,null
202526,Academic year,National,E92000001,England,Art & Design,Undergraduate Total,Total,0,0
202526,Academic year,National,E92000001,England,Art & Design,Postgraduate Salaried Total,Total,35,4
202526,Academic year,National,E92000001,England,Art & Design,Postgraduate Total,Total,872,100
202526,Academic year,National,E92000001,England,Biology,Total,Total,1489,100
202526,Academic year,National,E92000001,England,Biology,PG Salaried High Potential ITT,Higher Education Institution,0,0
202526,Academic year,National,E92000001,England,Biology,PG Salaried High Potential ITT,School Centred ITT,178,12
202526,Academic year,National,E92000001,England,Biology,PG Salaried High Potential ITT,Total,178,12
202526,Academic year,National,E92000001,England,Biology,PG Fee-Funded,Higher Education Institution,727,49
202526,Academic year,National,E92000001,England,Biology,PG Fee-Funded,School Centred ITT,515,35
202526,Academic year,National,E92000001,England,Biology,PG Fee-Funded,Total,1242,83
202526,Academic year,National,E92000001,England,Biology,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,9,1
202526,Academic year,National,E92000001,England,Biology,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,20,1
202526,Academic year,National,E92000001,England,Biology,PG Salaried Postgraduate Teaching Apprenticeship,Total,29,2
202526,Academic year,National,E92000001,England,Biology,PG Salaried School Direct,Higher Education Institution,0,0
202526,Academic year,National,E92000001,England,Biology,PG Salaried School Direct,School Centred ITT,40,3
202526,Academic year,National,E92000001,England,Biology,PG Salaried School Direct,Total,40,3
202526,Academic year,National,E92000001,England,Biology,Undergraduate Fee-Funded,Total,0,null
202526,Academic year,National,E92000001,England,Biology,Undergraduate Teacher Degree Apprenticeship,Total,0,null
202526,Academic year,National,E92000001,England,Biology,Undergraduate Total,Total,0,0
202526,Academic year,National,E92000001,England,Biology,Postgraduate Salaried Total,Total,247,17
202526,Academic year,National,E92000001,England,Biology,Postgraduate Total,Total,1489,100
202526,Academic year,National,E92000001,England,Business Studies,Total,Total,271,100
202526,Academic year,National,E92000001,England,Business Studies,PG Salaried High Potential ITT,Higher Education Institution,0,0
202526,Academic year,National,E92000001,England,Business Studies,PG Salaried High Potential ITT,School Centred ITT,46,17
202526,Academic year,National,E92000001,England,Business Studies,PG Salaried High Potential ITT,Total,46,17
202526,Academic year,National,E92000001,England,Business Studies,PG Fee-Funded,Higher Education Institution,132,49
202526,Academic year,National,E92000001,England,Business Studies,PG Fee-Funded,School Centred ITT,51,19
202526,Academic year,National,E92000001,England,Business Studies,PG Fee-Funded,Total,183,68
202526,Academic year,National,E92000001,England,Business Studies,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,16,6
202526,Academic year,National,E92000001,England,Business Studies,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,19,7
202526,Academic year,National,E92000001,England,Business Studies,PG Salaried Postgraduate Teaching Apprenticeship,Total,35,13
202526,Academic year,National,E92000001,England,Business Studies,PG Salaried School Direct,Higher Education Institution,2,1
202526,Academic year,National,E92000001,England,Business Studies,PG Salaried School Direct,School Centred ITT,5,2
202526,Academic year,National,E92000001,England,Business Studies,PG Salaried School Direct,Total,7,3
202526,Academic year,National,E92000001,England,Business Studies,Undergraduate Fee-Funded,Total,0,null
202526,Academic year,National,E92000001,England,Business Studies,Undergraduate Teacher Degree Apprenticeship,Total,0,null
202526,Academic year,National,E92000001,England,Business Studies,Undergraduate Total,Total,0,0
202526,Academic year,National,E92000001,England,Business Studies,Postgraduate Salaried Total,Total,88,32
202526,Academic year,National,E92000001,England,Business Studies,Postgraduate Total,Total,271,100
202526,Academic year,National,E92000001,England,Chemistry,Total,Total,865,100
202526,Academic year,National,E92000001,England,Chemistry,PG Salaried High Potential ITT,Higher Education Institution,0,0
202526,Academic year,National,E92000001,England,Chemistry,PG Salaried High Potential ITT,School Centred ITT,31,4
202526,Academic year,National,E92000001,England,Chemistry,PG Salaried High Potential ITT,Total,31,4
202526,Academic year,National,E92000001,England,Chemistry,PG Fee-Funded,Higher Education Institution,408,47
202526,Academic year,National,E92000001,England,Chemistry,PG Fee-Funded,School Centred ITT,331,38
202526,Academic year,National,E92000001,England,Chemistry,PG Fee-Funded,Total,739,86
202526,Academic year,National,E92000001,England,Chemistry,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,10,1
202526,Academic year,National,E92000001,England,Chemistry,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,32,4
202526,Academic year,National,E92000001,England,Chemistry,PG Salaried Postgraduate Teaching Apprenticeship,Total,42,5
202526,Academic year,National,E92000001,England,Chemistry,PG Salaried School Direct,Higher Education Institution,3,0
202526,Academic year,National,E92000001,England,Chemistry,PG Salaried School Direct,School Centred ITT,49,6
202526,Academic year,National,E92000001,England,Chemistry,PG Salaried School Direct,Total,52,6
202526,Academic year,National,E92000001,England,Chemistry,Undergraduate Fee-Funded,Total,1,100
202526,Academic year,National,E92000001,England,Chemistry,Undergraduate Teacher Degree Apprenticeship,Total,0,0
202526,Academic year,National,E92000001,England,Chemistry,Undergraduate Total,Total,1,0
202526,Academic year,National,E92000001,England,Chemistry,Postgraduate Salaried Total,Total,125,14
202526,Academic year,National,E92000001,England,Chemistry,Postgraduate Total,Total,864,100
202526,Academic year,National,E92000001,England,Classics,Total,Total,44,100
202526,Academic year,National,E92000001,England,Classics,PG Salaried High Potential ITT,Higher Education Institution,0,0
202526,Academic year,National,E92000001,England,Classics,PG Salaried High Potential ITT,School Centred ITT,0,0
202526,Academic year,National,E92000001,England,Classics,PG Salaried High Potential ITT,Total,0,0
202526,Academic year,National,E92000001,England,Classics,PG Fee-Funded,Higher Education Institution,38,86
202526,Academic year,National,E92000001,England,Classics,PG Fee-Funded,School Centred ITT,4,9
202526,Academic year,National,E92000001,England,Classics,PG Fee-Funded,Total,42,95
202526,Academic year,National,E92000001,England,Classics,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,1,2
202526,Academic year,National,E92000001,England,Classics,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,0,0
202526,Academic year,National,E92000001,England,Classics,PG Salaried Postgraduate Teaching Apprenticeship,Total,1,2
202526,Academic year,National,E92000001,England,Classics,PG Salaried School Direct,Higher Education Institution,0,0
202526,Academic year,National,E92000001,England,Classics,PG Salaried School Direct,School Centred ITT,1,2
202526,Academic year,National,E92000001,England,Classics,PG Salaried School Direct,Total,1,2
202526,Academic year,National,E92000001,England,Classics,Undergraduate Fee-Funded,Total,0,null
202526,Academic year,National,E92000001,England,Classics,Undergraduate Teacher Degree Apprenticeship,Total,0,null
202526,Academic year,National,E92000001,England,Classics,Undergraduate Total,Total,0,0
202526,Academic year,National,E92000001,England,Classics,Postgraduate Salaried Total,Total,2,5
202526,Academic year,National,E92000001,England,Classics,Postgraduate Total,Total,44,100
202526,Academic year,National,E92000001,England,Computing,Total,Total,716,100
202526,Academic year,National,E92000001,England,Computing,PG Salaried High Potential ITT,Higher Education Institution,0,0
202526,Academic year,National,E92000001,England,Computing,PG Salaried High Potential ITT,School Centred ITT,38,5
202526,Academic year,National,E92000001,England,Computing,PG Salaried High Potential ITT,Total,38,5
202526,Academic year,National,E92000001,England,Computing,PG Fee-Funded,Higher Education Institution,372,52
202526,Academic year,National,E92000001,England,Computing,PG Fee-Funded,School Centred ITT,260,36
202526,Academic year,National,E92000001,England,Computing,PG Fee-Funded,Total,632,88
202526,Academic year,National,E92000001,England,Computing,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,8,1
202526,Academic year,National,E92000001,England,Computing,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,17,2
202526,Academic year,National,E92000001,England,Computing,PG Salaried Postgraduate Teaching Apprenticeship,Total,25,3
202526,Academic year,National,E92000001,England,Computing,PG Salaried School Direct,Higher Education Institution,1,0
202526,Academic year,National,E92000001,England,Computing,PG Salaried School Direct,School Centred ITT,19,3
202526,Academic year,National,E92000001,England,Computing,PG Salaried School Direct,Total,20,3
202526,Academic year,National,E92000001,England,Computing,Undergraduate Fee-Funded,Total,1,100
202526,Academic year,National,E92000001,England,Computing,Undergraduate Teacher Degree Apprenticeship,Total,0,0
202526,Academic year,National,E92000001,England,Computing,Undergraduate Total,Total,1,0
202526,Academic year,National,E92000001,England,Computing,Postgraduate Salaried Total,Total,83,12
202526,Academic year,National,E92000001,England,Computing,Postgraduate Total,Total,715,100
202526,Academic year,National,E92000001,England,Design & Technology,Total,Total,680,100
202526,Academic year,National,E92000001,England,Design & Technology,PG Salaried High Potential ITT,Higher Education Institution,0,0
202526,Academic year,National,E92000001,England,Design & Technology,PG Salaried High Potential ITT,School Centred ITT,16,2
202526,Academic year,National,E92000001,England,Design & Technology,PG Salaried High Potential ITT,Total,16,2
202526,Academic year,National,E92000001,England,Design & Technology,PG Fee-Funded,Higher Education Institution,301,44
202526,Academic year,National,E92000001,England,Design & Technology,PG Fee-Funded,School Centred ITT,300,44
202526,Academic year,National,E92000001,England,Design & Technology,PG Fee-Funded,Total,601,88
202526,Academic year,National,E92000001,England,Design & Technology,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,16,2
202526,Academic year,National,E92000001,England,Design & Technology,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,11,2
202526,Academic year,National,E92000001,England,Design & Technology,PG Salaried Postgraduate Teaching Apprenticeship,Total,27,4
202526,Academic year,National,E92000001,England,Design & Technology,PG Salaried School Direct,Higher Education Institution,3,0
202526,Academic year,National,E92000001,England,Design & Technology,PG Salaried School Direct,School Centred ITT,33,5
202526,Academic year,National,E92000001,England,Design & Technology,PG Salaried School Direct,Total,36,5
202526,Academic year,National,E92000001,England,Design & Technology,Undergraduate Fee-Funded,Total,0,null
202526,Academic year,National,E92000001,England,Design & Technology,Undergraduate Teacher Degree Apprenticeship,Total,0,null
202526,Academic year,National,E92000001,England,Design & Technology,Undergraduate Total,Total,0,0
202526,Academic year,National,E92000001,England,Design & Technology,Postgraduate Salaried Total,Total,79,12
202526,Academic year,National,E92000001,England,Design & Technology,Postgraduate Total,Total,680,100
202526,Academic year,National,E92000001,England,Drama,Total,Total,255,100
202526,Academic year,National,E92000001,England,Drama,PG Salaried High Potential ITT,Higher Education Institution,0,0
202526,Academic year,National,E92000001,England,Drama,PG Salaried High Potential ITT,School Centred ITT,0,0
202526,Academic year,National,E92000001,England,Drama,PG Salaried High Potential ITT,Total,0,0
202526,Academic year,National,E92000001,England,Drama,PG Fee-Funded,Higher Education Institution,141,55
202526,Academic year,National,E92000001,England,Drama,PG Fee-Funded,School Centred ITT,86,34
202526,Academic year,National,E92000001,England,Drama,PG Fee-Funded,Total,227,89
202526,Academic year,National,E92000001,England,Drama,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,9,4
202526,Academic year,National,E92000001,England,Drama,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,17,7
202526,Academic year,National,E92000001,England,Drama,PG Salaried Postgraduate Teaching Apprenticeship,Total,26,10
202526,Academic year,National,E92000001,England,Drama,PG Salaried School Direct,Higher Education Institution,0,0
202526,Academic year,National,E92000001,England,Drama,PG Salaried School Direct,School Centred ITT,2,1
202526,Academic year,National,E92000001,England,Drama,PG Salaried School Direct,Total,2,1
202526,Academic year,National,E92000001,England,Drama,Undergraduate Fee-Funded,Total,0,null
202526,Academic year,National,E92000001,England,Drama,Undergraduate Teacher Degree Apprenticeship,Total,0,null
202526,Academic year,National,E92000001,England,Drama,Undergraduate Total,Total,0,0
202526,Academic year,National,E92000001,England,Drama,Postgraduate Salaried Total,Total,28,11
202526,Academic year,National,E92000001,England,Drama,Postgraduate Total,Total,255,100
202526,Academic year,National,E92000001,England,English,Total,Total,2074,100
202526,Academic year,National,E92000001,England,English,PG Salaried High Potential ITT,Higher Education Institution,0,0
202526,Academic year,National,E92000001,England,English,PG Salaried High Potential ITT,School Centred ITT,347,17
202526,Academic year,National,E92000001,England,English,PG Salaried High Potential ITT,Total,347,17
202526,Academic year,National,E92000001,England,English,PG Fee-Funded,Higher Education Institution,983,48
202526,Academic year,National,E92000001,England,English,PG Fee-Funded,School Centred ITT,472,23
202526,Academic year,National,E92000001,England,English,PG Fee-Funded,Total,1455,71
202526,Academic year,National,E92000001,England,English,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,45,2
202526,Academic year,National,E92000001,England,English,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,156,8
202526,Academic year,National,E92000001,England,English,PG Salaried Postgraduate Teaching Apprenticeship,Total,201,10
202526,Academic year,National,E92000001,England,English,PG Salaried School Direct,Higher Education Institution,6,0
202526,Academic year,National,E92000001,England,English,PG Salaried School Direct,School Centred ITT,50,2
202526,Academic year,National,E92000001,England,English,PG Salaried School Direct,Total,56,3
202526,Academic year,National,E92000001,England,English,Undergraduate Fee-Funded,Total,15,100
202526,Academic year,National,E92000001,England,English,Undergraduate Teacher Degree Apprenticeship,Total,0,0
202526,Academic year,National,E92000001,England,English,Undergraduate Total,Total,15,1
202526,Academic year,National,E92000001,England,English,Postgraduate Salaried Total,Total,604,29
202526,Academic year,National,E92000001,England,English,Postgraduate Total,Total,2059,99
202526,Academic year,National,E92000001,England,Geography,Total,Total,1035,100
202526,Academic year,National,E92000001,England,Geography,PG Salaried High Potential ITT,Higher Education Institution,0,0
202526,Academic year,National,E92000001,England,Geography,PG Salaried High Potential ITT,School Centred ITT,105,10
202526,Academic year,National,E92000001,England,Geography,PG Salaried High Potential ITT,Total,105,10
202526,Academic year,National,E92000001,England,Geography,PG Fee-Funded,Higher Education Institution,572,55
202526,Academic year,National,E92000001,England,Geography,PG Fee-Funded,School Centred ITT,302,29
202526,Academic year,National,E92000001,England,Geography,PG Fee-Funded,Total,874,84
202526,Academic year,National,E92000001,England,Geography,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,9,1
202526,Academic year,National,E92000001,England,Geography,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,13,1
202526,Academic year,National,E92000001,England,Geography,PG Salaried Postgraduate Teaching Apprenticeship,Total,22,2
202526,Academic year,National,E92000001,England,Geography,PG Salaried School Direct,Higher Education Institution,0,0
202526,Academic year,National,E92000001,England,Geography,PG Salaried School Direct,School Centred ITT,34,3
202526,Academic year,National,E92000001,England,Geography,PG Salaried School Direct,Total,34,3
202526,Academic year,National,E92000001,England,Geography,Undergraduate Fee-Funded,Total,0,null
202526,Academic year,National,E92000001,England,Geography,Undergraduate Teacher Degree Apprenticeship,Total,0,null
202526,Academic year,National,E92000001,England,Geography,Undergraduate Total,Total,0,0
202526,Academic year,National,E92000001,England,Geography,Postgraduate Salaried Total,Total,161,16
202526,Academic year,National,E92000001,England,Geography,Postgraduate Total,Total,1035,100
202526,Academic year,National,E92000001,England,History,Total,Total,996,100
202526,Academic year,National,E92000001,England,History,PG Salaried High Potential ITT,Higher Education Institution,0,0
202526,Academic year,National,E92000001,England,History,PG Salaried High Potential ITT,School Centred ITT,81,8
202526,Academic year,National,E92000001,England,History,PG Salaried High Potential ITT,Total,81,8
202526,Academic year,National,E92000001,England,History,PG Fee-Funded,Higher Education Institution,568,57
202526,Academic year,National,E92000001,England,History,PG Fee-Funded,School Centred ITT,273,28
202526,Academic year,National,E92000001,England,History,PG Fee-Funded,Total,841,85
202526,Academic year,National,E92000001,England,History,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,12,1
202526,Academic year,National,E92000001,England,History,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,38,4
202526,Academic year,National,E92000001,England,History,PG Salaried Postgraduate Teaching Apprenticeship,Total,50,5
202526,Academic year,National,E92000001,England,History,PG Salaried School Direct,Higher Education Institution,1,0
202526,Academic year,National,E92000001,England,History,PG Salaried School Direct,School Centred ITT,16,2
202526,Academic year,National,E92000001,England,History,PG Salaried School Direct,Total,17,2
202526,Academic year,National,E92000001,England,History,Undergraduate Fee-Funded,Total,7,100
202526,Academic year,National,E92000001,England,History,Undergraduate Teacher Degree Apprenticeship,Total,0,0
202526,Academic year,National,E92000001,England,History,Undergraduate Total,Total,7,1
202526,Academic year,National,E92000001,England,History,Postgraduate Salaried Total,Total,148,15
202526,Academic year,National,E92000001,England,History,Postgraduate Total,Total,989,99
202526,Academic year,National,E92000001,England,Mathematics,Total,Total,2665,100
202526,Academic year,National,E92000001,England,Mathematics,PG Salaried High Potential ITT,Higher Education Institution,0,0
202526,Academic year,National,E92000001,England,Mathematics,PG Salaried High Potential ITT,School Centred ITT,209,8
202526,Academic year,National,E92000001,England,Mathematics,PG Salaried High Potential ITT,Total,209,8
202526,Academic year,National,E92000001,England,Mathematics,PG Fee-Funded,Higher Education Institution,1291,50
202526,Academic year,National,E92000001,England,Mathematics,PG Fee-Funded,School Centred ITT,888,34
202526,Academic year,National,E92000001,England,Mathematics,PG Fee-Funded,Total,2179,84
202526,Academic year,National,E92000001,England,Mathematics,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,25,1
202526,Academic year,National,E92000001,England,Mathematics,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,77,3
202526,Academic year,National,E92000001,England,Mathematics,PG Salaried Postgraduate Teaching Apprenticeship,Total,102,4
202526,Academic year,National,E92000001,England,Mathematics,PG Salaried School Direct,Higher Education Institution,2,0
202526,Academic year,National,E92000001,England,Mathematics,PG Salaried School Direct,School Centred ITT,96,4
202526,Academic year,National,E92000001,England,Mathematics,PG Salaried School Direct,Total,98,4
202526,Academic year,National,E92000001,England,Mathematics,Undergraduate Fee-Funded,Total,24,31
202526,Academic year,National,E92000001,England,Mathematics,Undergraduate Teacher Degree Apprenticeship,Total,53,69
202526,Academic year,National,E92000001,England,Mathematics,Undergraduate Total,Total,77,3
202526,Academic year,National,E92000001,England,Mathematics,Postgraduate Salaried Total,Total,409,16
202526,Academic year,National,E92000001,England,Mathematics,Postgraduate Total,Total,2588,97
202526,Academic year,National,E92000001,England,Modern Foreign Languages,Total,Total,1368,100
202526,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried High Potential ITT,Higher Education Institution,0,0
202526,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried High Potential ITT,School Centred ITT,56,4
202526,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried High Potential ITT,Total,56,4
202526,Academic year,National,E92000001,England,Modern Foreign Languages,PG Fee-Funded,Higher Education Institution,757,55
202526,Academic year,National,E92000001,England,Modern Foreign Languages,PG Fee-Funded,School Centred ITT,491,36
202526,Academic year,National,E92000001,England,Modern Foreign Languages,PG Fee-Funded,Total,1248,91
202526,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,8,1
202526,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,22,2
202526,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried Postgraduate Teaching Apprenticeship,Total,30,2
202526,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried School Direct,Higher Education Institution,3,0
202526,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried School Direct,School Centred ITT,27,2
202526,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried School Direct,Total,30,2
202526,Academic year,National,E92000001,England,Modern Foreign Languages,Undergraduate Fee-Funded,Total,4,100
202526,Academic year,National,E92000001,England,Modern Foreign Languages,Undergraduate Teacher Degree Apprenticeship,Total,0,0
202526,Academic year,National,E92000001,England,Modern Foreign Languages,Undergraduate Total,Total,4,0
202526,Academic year,National,E92000001,England,Modern Foreign Languages,Postgraduate Salaried Total,Total,116,9
202526,Academic year,National,E92000001,England,Modern Foreign Languages,Postgraduate Total,Total,1364,100
202526,Academic year,National,E92000001,England,Music,Total,Total,367,100
202526,Academic year,National,E92000001,England,Music,PG Salaried High Potential ITT,Higher Education Institution,0,0
202526,Academic year,National,E92000001,England,Music,PG Salaried High Potential ITT,School Centred ITT,34,9
202526,Academic year,National,E92000001,England,Music,PG Salaried High Potential ITT,Total,34,9
202526,Academic year,National,E92000001,England,Music,PG Fee-Funded,Higher Education Institution,189,51
202526,Academic year,National,E92000001,England,Music,PG Fee-Funded,School Centred ITT,109,30
202526,Academic year,National,E92000001,England,Music,PG Fee-Funded,Total,298,81
202526,Academic year,National,E92000001,England,Music,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,8,2
202526,Academic year,National,E92000001,England,Music,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,8,2
202526,Academic year,National,E92000001,England,Music,PG Salaried Postgraduate Teaching Apprenticeship,Total,16,4
202526,Academic year,National,E92000001,England,Music,PG Salaried School Direct,Higher Education Institution,0,0
202526,Academic year,National,E92000001,England,Music,PG Salaried School Direct,School Centred ITT,19,5
202526,Academic year,National,E92000001,England,Music,PG Salaried School Direct,Total,19,5
202526,Academic year,National,E92000001,England,Music,Undergraduate Fee-Funded,Total,0,null
202526,Academic year,National,E92000001,England,Music,Undergraduate Teacher Degree Apprenticeship,Total,0,null
202526,Academic year,National,E92000001,England,Music,Undergraduate Total,Total,0,0
202526,Academic year,National,E92000001,England,Music,Postgraduate Salaried Total,Total,69,19
202526,Academic year,National,E92000001,England,Music,Postgraduate Total,Total,367,100
202526,Academic year,National,E92000001,England,Other,Total,Total,348,100
202526,Academic year,National,E92000001,England,Other,PG Salaried High Potential ITT,Higher Education Institution,0,0
202526,Academic year,National,E92000001,England,Other,PG Salaried High Potential ITT,School Centred ITT,0,0
202526,Academic year,National,E92000001,England,Other,PG Salaried High Potential ITT,Total,0,0
202526,Academic year,National,E92000001,England,Other,PG Fee-Funded,Higher Education Institution,213,61
202526,Academic year,National,E92000001,England,Other,PG Fee-Funded,School Centred ITT,90,26
202526,Academic year,National,E92000001,England,Other,PG Fee-Funded,Total,303,87
202526,Academic year,National,E92000001,England,Other,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,21,6
202526,Academic year,National,E92000001,England,Other,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,14,4
202526,Academic year,National,E92000001,England,Other,PG Salaried Postgraduate Teaching Apprenticeship,Total,35,10
202526,Academic year,National,E92000001,England,Other,PG Salaried School Direct,Higher Education Institution,3,1
202526,Academic year,National,E92000001,England,Other,PG Salaried School Direct,School Centred ITT,7,2
202526,Academic year,National,E92000001,England,Other,PG Salaried School Direct,Total,10,3
202526,Academic year,National,E92000001,England,Other,Undergraduate Fee-Funded,Total,0,null
202526,Academic year,National,E92000001,England,Other,Undergraduate Teacher Degree Apprenticeship,Total,0,null
202526,Academic year,National,E92000001,England,Other,Undergraduate Total,Total,0,0
202526,Academic year,National,E92000001,England,Other,Postgraduate Salaried Total,Total,45,13
202526,Academic year,National,E92000001,England,Other,Postgraduate Total,Total,348,100
202526,Academic year,National,E92000001,England,Physical Education,Total,Total,1646,100
202526,Academic year,National,E92000001,England,Physical Education,PG Salaried High Potential ITT,Higher Education Institution,0,0
202526,Academic year,National,E92000001,England,Physical Education,PG Salaried High Potential ITT,School Centred ITT,0,0
202526,Academic year,National,E92000001,England,Physical Education,PG Salaried High Potential ITT,Total,0,0
202526,Academic year,National,E92000001,England,Physical Education,PG Fee-Funded,Higher Education Institution,822,56
202526,Academic year,National,E92000001,England,Physical Education,PG Fee-Funded,School Centred ITT,515,35
