time_period,time_identifier,geographic_level,country_code,country_name,inclusion_status,itt_subject,breakdown_topic,breakdown,trainee_number,trainee_percentage
202425,Academic year,National,E92000001,England,Original,Secondary,Entrants,Total,14873,100
202425,Academic year,National,E92000001,England,Original,Secondary,Entrants,Postgraduates,14632,98
202425,Academic year,National,E92000001,England,Original,Secondary,Entrants,Undergraduates,241,2
202425,Academic year,National,E92000001,England,Original,Secondary,Target,ITT Recruitment,23955,61
202425,Academic year,National,E92000001,England,Previously excluded,Secondary,Entrants,Total,627,100
202425,Academic year,National,E92000001,England,Previously excluded,Secondary,Entrants,Postgraduates,623,99
202425,Academic year,National,E92000001,England,Previously excluded,Secondary,Entrants,Undergraduates,4,1
202425,Academic year,National,E92000001,England,Previously excluded,Secondary,Target,ITT Recruitment,z,z
202425,Academic year,National,E92000001,England,Original,Total Science,Entrants,Total,2729,100
202425,Academic year,National,E92000001,England,Original,Total Science,Entrants,Postgraduates,2721,100
202425,Academic year,National,E92000001,England,Original,Total Science,Entrants,Undergraduates,8,0
202425,Academic year,National,E92000001,England,Original,Total Science,Target,ITT Recruitment,4590,59
202425,Academic year,National,E92000001,England,Previously excluded,Total Science,Entrants,Total,152,100
202425,Academic year,National,E92000001,England,Previously excluded,Total Science,Entrants,Postgraduates,151,99
202425,Academic year,National,E92000001,England,Previously excluded,Total Science,Entrants,Undergraduates,1,1
202425,Academic year,National,E92000001,England,Previously excluded,Total Science,Target,ITT Recruitment,z,z
202425,Academic year,National,E92000001,England,Original,Total,Entrants,Total,27784,100
202425,Academic year,National,E92000001,England,Original,Total,Entrants,Postgraduates,23105,83
202425,Academic year,National,E92000001,England,Original,Total,Entrants,Undergraduates,4679,17
202425,Academic year,National,E92000001,England,Original,Total,Target,ITT Recruitment,33355,69
202425,Academic year,National,E92000001,England,Previously excluded,Total,Entrants,Total,1114,100
202425,Academic year,National,E92000001,England,Previously excluded,Total,Entrants,Postgraduates,1003,90
202425,Academic year,National,E92000001,England,Previously excluded,Total,Entrants,Undergraduates,111,10
202425,Academic year,National,E92000001,England,Previously excluded,Total,Target,ITT Recruitment,z,z
202526,Academic year,National,E92000001,England,Original,Art & Design,Entrants,Total,872,100
202526,Academic year,National,E92000001,England,Original,Art & Design,Entrants,Postgraduates,872,100
202526,Academic year,National,E92000001,England,Original,Art & Design,Entrants,Undergraduates,0,0
202526,Academic year,National,E92000001,England,Original,Art & Design,Target,ITT Recruitment,680,128
202526,Academic year,National,E92000001,England,Original,Biology,Entrants,Total,1489,100
202526,Academic year,National,E92000001,England,Original,Biology,Entrants,Postgraduates,1489,100
202526,Academic year,National,E92000001,England,Original,Biology,Entrants,Undergraduates,0,0
202526,Academic year,National,E92000001,England,Original,Biology,Target,ITT Recruitment,985,151
202526,Academic year,National,E92000001,England,Original,Business Studies,Entrants,Total,271,100
202526,Academic year,National,E92000001,England,Original,Business Studies,Entrants,Postgraduates,271,100
202526,Academic year,National,E92000001,England,Original,Business Studies,Entrants,Undergraduates,0,0
202526,Academic year,National,E92000001,England,Original,Business Studies,Target,ITT Recruitment,900,30
202526,Academic year,National,E92000001,England,Original,Chemistry,Entrants,Total,865,100
202526,Academic year,National,E92000001,England,Original,Chemistry,Entrants,Postgraduates,864,100
202526,Academic year,National,E92000001,England,Original,Chemistry,Entrants,Undergraduates,1,0
202526,Academic year,National,E92000001,England,Original,Chemistry,Target,ITT Recruitment,730,118
202526,Academic year,National,E92000001,England,Original,Computing,Entrants,Total,716,100
202526,Academic year,National,E92000001,England,Original,Computing,Entrants,Postgraduates,715,100
202526,Academic year,National,E92000001,England,Original,Computing,Entrants,Undergraduates,1,0
202526,Academic year,National,E92000001,England,Original,Computing,Target,ITT Recruitment,895,80
202526,Academic year,National,E92000001,England,Original,Design & Technology,Entrants,Total,680,100
202526,Academic year,National,E92000001,England,Original,Design & Technology,Entrants,Postgraduates,680,100
202526,Academic year,National,E92000001,England,Original,Design & Technology,Entrants,Undergraduates,0,0
202526,Academic year,National,E92000001,England,Original,Design & Technology,Target,ITT Recruitment,965,70
202526,Academic year,National,E92000001,England,Original,English,Entrants,Total,2074,100
202526,Academic year,National,E92000001,England,Original,English,Entrants,Postgraduates,2059,99
202526,Academic year,National,E92000001,England,Original,English,Entrants,Undergraduates,15,1
202526,Academic year,National,E92000001,England,Original,English,Target,ITT Recruitment,1950,106
202526,Academic year,National,E92000001,England,Original,Geography,Entrants,Total,1035,100
202526,Academic year,National,E92000001,England,Original,Geography,Entrants,Postgraduates,1035,100
202526,Academic year,National,E92000001,England,Original,Geography,Entrants,Undergraduates,0,0
202526,Academic year,National,E92000001,England,Original,Geography,Target,ITT Recruitment,935,111
202526,Academic year,National,E92000001,England,Original,History,Entrants,Total,996,100
202526,Academic year,National,E92000001,England,Original,History,Entrants,Postgraduates,989,99
202526,Academic year,National,E92000001,England,Original,History,Entrants,Undergraduates,7,1
202526,Academic year,National,E92000001,England,Original,History,Target,ITT Recruitment,790,125
202526,Academic year,National,E92000001,England,Original,Mathematics,Entrants,Total,2665,100
202526,Academic year,National,E92000001,England,Original,Mathematics,Entrants,Postgraduates,2588,97
202526,Academic year,National,E92000001,England,Original,Mathematics,Entrants,Undergraduates,77,3
202526,Academic year,National,E92000001,England,Original,Mathematics,Target,ITT Recruitment,2300,113
202526,Academic year,National,E92000001,England,Original,Modern Foreign Languages,Entrants,Total,1412,100
202526,Academic year,National,E92000001,England,Original,Modern Foreign Languages,Entrants,Postgraduates,1408,100
202526,Academic year,National,E92000001,England,Original,Modern Foreign Languages,Entrants,Undergraduates,4,0
202526,Academic year,National,E92000001,England,Original,Modern Foreign Languages,Target,ITT Recruitment,1520,93
202526,Academic year,National,E92000001,England,Original,Music,Entrants,Total,367,100
202526,Academic year,National,E92000001,England,Original,Music,Entrants,Postgraduates,367,100
202526,Academic year,National,E92000001,England,Original,Music,Entrants,Undergraduates,0,0
202526,Academic year,National,E92000001,England,Original,Music,Target,ITT Recruitment,565,65
202526,Academic year,National,E92000001,England,Original,Other,Entrants,Total,603,100
202526,Academic year,National,E92000001,England,Original,Other,Entrants,Postgraduates,603,100
202526,Academic year,National,E92000001,England,Original,Other,Entrants,Undergraduates,0,0
202526,Academic year,National,E92000001,England,Original,Other,Target,ITT Recruitment,3140,19
202526,Academic year,National,E92000001,England,Original,Physical Education,Entrants,Total,1646,100
202526,Academic year,National,E92000001,England,Original,Physical Education,Entrants,Postgraduates,1466,89
202526,Academic year,National,E92000001,England,Original,Physical Education,Entrants,Undergraduates,180,11
202526,Academic year,National,E92000001,England,Original,Physical Education,Target,ITT Recruitment,725,202
202526,Academic year,National,E92000001,England,Original,Physics,Entrants,Total,1094,100
202526,Academic year,National,E92000001,England,Original,Physics,Entrants,Postgraduates,1086,99
202526,Academic year,National,E92000001,England,Original,Physics,Entrants,Undergraduates,8,1
202526,Academic year,National,E92000001,England,Original,Physics,Target,ITT Recruitment,1410,77
202526,Academic year,National,E92000001,England,Original,Religious Education,Entrants,Total,483,100
202526,Academic year,National,E92000001,England,Original,Religious Education,Entrants,Postgraduates,483,100
202526,Academic year,National,E92000001,England,Original,Religious Education,Entrants,Undergraduates,0,0
202526,Academic year,National,E92000001,England,Original,Religious Education,Target,ITT Recruitment,780,62
202526,Academic year,National,E92000001,England,Original,Primary,Entrants,Total,14907,100
202526,Academic year,National,E92000001,England,Original,Primary,Entrants,Postgraduates,9645,65
202526,Academic year,National,E92000001,England,Original,Primary,Entrants,Undergraduates,5262,35
202526,Academic year,National,E92000001,England,Original,Primary,Target,ITT Recruitment,7650,126
202526,Academic year,National,E92000001,England,Original,Secondary,Entrants,Total,17268,100
202526,Academic year,National,E92000001,England,Original,Secondary,Entrants,Postgraduates,16975,98
202526,Academic year,National,E92000001,England,Original,Secondary,Entrants,Undergraduates,293,2
202526,Academic year,National,E92000001,England,Original,Secondary,Target,ITT Recruitment,19270,88
202526,Academic year,National,E92000001,England,Original,Total Science,Entrants,Total,3448,100
202526,Academic year,National,E92000001,England,Original,Total Science,Entrants,Postgraduates,3439,100
202526,Academic year,National,E92000001,England,Original,Total Science,Entrants,Undergraduates,9,0
202526,Academic year,National,E92000001,England,Original,Total Science,Target,ITT Recruitment,3125,110
202526,Academic year,National,E92000001,England,Original,Total,Entrants,Total,32175,100
202526,Academic year,National,E92000001,England,Original,Total,Entrants,Postgraduates,26620,83
202526,Academic year,National,E92000001,England,Original,Total,Entrants,Undergraduates,5555,17
202526,Academic year,National,E92000001,England,Original,Total,Target,ITT Recruitment,26920,99
