time_period,time_identifier,geographic_level,country_code,country_name,itt_subject,sex,age_grouping,ethnicity_major,nationality_group,num_candidates,num_accepted,perc_accepted_candidates_with_characteristic,in_cycle_accepted_candidates,in_cycle_acceptance_rate
202526,Academic year,National,E92000001,England,Art & Design,Total,35 to 39,Total,Total,173,49,6,54,31
202526,Academic year,National,E92000001,England,Art & Design,Total,40 to 44,Total,Total,146,39,4,56,38
202526,Academic year,National,E92000001,England,Art & Design,Total,45 to 49,Total,Total,130,34,4,42,32
202526,Academic year,National,E92000001,England,Art & Design,Total,50 to 54,Total,Total,93,29,3,36,39
202526,Academic year,National,E92000001,England,Art & Design,Total,55 and over,Total,Total,61,18,2,25,41
202526,Academic year,National,E92000001,England,Art & Design,Total,Total,Asian / Asian British,Total,222,65,7,71,32
202526,Academic year,National,E92000001,England,Art & Design,Total,Total,Black / African / Caribbean / Black British,Total,261,29,3,34,13
202526,Academic year,National,E92000001,England,Art & Design,Total,Total,Mixed / Multiple ethnic groups,Total,110,44,5,50,45
202526,Academic year,National,E92000001,England,Art & Design,Total,Total,Other ethnic group,Total,48,19,2,20,42
202526,Academic year,National,E92000001,England,Art & Design,Total,Total,Total,EEA national,94,31,4,34,36
202526,Academic year,National,E92000001,England,Art & Design,Total,Total,Total,Other nationality,329,40,5,44,13
202526,Academic year,National,E92000001,England,Art & Design,Total,Total,Total,Total,2070,885,100,1009,49
202526,Academic year,National,E92000001,England,Art & Design,Total,Total,Total,UK and Irish national,1645,814,92,930,57
202526,Academic year,National,E92000001,England,Art & Design,Total,Total,Total,Unknown,2,0,0,x,x
202526,Academic year,National,E92000001,England,Art & Design,Total,Total,Unknown,Total,55,18,2,21,38
202526,Academic year,National,E92000001,England,Art & Design,Total,Total,White,Total,1372,710,80,812,59
202526,Academic year,National,E92000001,England,Art & Design,Total,Under 25,Total,Total,647,376,42,410,63
202526,Academic year,National,E92000001,England,Biology,Female,Total,Total,Total,2665,902,67,1051,39
202526,Academic year,National,E92000001,England,Biology,Male,Total,Total,Total,1492,442,33,515,35
202526,Academic year,National,E92000001,England,Biology,Other sex,Total,Total,Total,5,2,0,x,x
202526,Academic year,National,E92000001,England,Biology,Total,25 to 29,Total,Total,1097,391,29,444,40
202526,Academic year,National,E92000001,England,Biology,Total,30 to 34,Total,Total,652,125,9,164,25
202526,Academic year,National,E92000001,England,Biology,Total,35 to 39,Total,Total,507,85,6,120,24
202526,Academic year,National,E92000001,England,Biology,Total,40 to 44,Total,Total,378,88,6,99,26
202526,Academic year,National,E92000001,England,Biology,Total,45 to 49,Total,Total,228,49,4,59,26
202526,Academic year,National,E92000001,England,Biology,Total,50 to 54,Total,Total,97,26,2,32,33
202526,Academic year,National,E92000001,England,Biology,Total,55 and over,Total,Total,97,20,1,27,28
202526,Academic year,National,E92000001,England,Biology,Total,Total,Asian / Asian British,Total,1067,290,21,335,31
202526,Academic year,National,E92000001,England,Biology,Total,Total,Black / African / Caribbean / Black British,Total,1222,120,9,170,14
202526,Academic year,National,E92000001,England,Biology,Total,Total,Mixed / Multiple ethnic groups,Total,141,62,5,68,48
202526,Academic year,National,E92000001,England,Biology,Total,Total,Other ethnic group,Total,141,36,3,44,31
202526,Academic year,National,E92000001,England,Biology,Total,Total,Total,EEA national,157,62,5,63,40
202526,Academic year,National,E92000001,England,Biology,Total,Total,Total,Other nationality,1498,100,7,155,10
202526,Academic year,National,E92000001,England,Biology,Total,Total,Total,Total,4201,1360,100,1583,38
202526,Academic year,National,E92000001,England,Biology,Total,Total,Total,UK and Irish national,2544,1198,88,1365,54
202526,Academic year,National,E92000001,England,Biology,Total,Total,Total,Unknown,2,0,0,x,x
202526,Academic year,National,E92000001,England,Biology,Total,Total,Unknown,Total,98,29,2,29,30
202526,Academic year,National,E92000001,England,Biology,Total,Total,White,Total,1530,823,61,937,61
202526,Academic year,National,E92000001,England,Biology,Total,Under 25,Total,Total,1143,576,42,638,56
202526,Academic year,National,E92000001,England,Business Studies,Female,Total,Total,Total,531,109,50,141,27
202526,Academic year,National,E92000001,England,Business Studies,Male,Total,Total,Total,609,110,50,141,23
202526,Academic year,National,E92000001,England,Business Studies,Other sex,Total,Total,Total,1,0,0,x,x
202526,Academic year,National,E92000001,England,Business Studies,Total,25 to 29,Total,Total,220,40,18,53,24
202526,Academic year,National,E92000001,England,Business Studies,Total,30 to 34,Total,Total,155,21,10,28,18
202526,Academic year,National,E92000001,England,Business Studies,Total,35 to 39,Total,Total,156,16,7,24,15
202526,Academic year,National,E92000001,England,Business Studies,Total,40 to 44,Total,Total,129,14,6,19,15
202526,Academic year,National,E92000001,England,Business Studies,Total,45 to 49,Total,Total,107,18,8,20,19
202526,Academic year,National,E92000001,England,Business Studies,Total,50 to 54,Total,Total,64,7,3,12,19
202526,Academic year,National,E92000001,England,Business Studies,Total,55 and over,Total,Total,56,8,4,10,18
202526,Academic year,National,E92000001,England,Business Studies,Total,Total,Asian / Asian British,Total,303,61,28,75,25
202526,Academic year,National,E92000001,England,Business Studies,Total,Total,Black / African / Caribbean / Black British,Total,457,50,23,68,15
202526,Academic year,National,E92000001,England,Business Studies,Total,Total,Mixed / Multiple ethnic groups,Total,27,5,2,x,x
202526,Academic year,National,E92000001,England,Business Studies,Total,Total,Other ethnic group,Total,44,11,5,12,27
202526,Academic year,National,E92000001,England,Business Studies,Total,Total,Total,EEA national,64,15,7,17,27
202526,Academic year,National,E92000001,England,Business Studies,Total,Total,Total,Other nationality,488,32,15,51,10
202526,Academic year,National,E92000001,England,Business Studies,Total,Total,Total,Total,1147,219,100,283,25
202526,Academic year,National,E92000001,England,Business Studies,Total,Total,Total,UK and Irish national,594,172,79,215,36
202526,Academic year,National,E92000001,England,Business Studies,Total,Total,Total,Unknown,1,0,0,x,x
202526,Academic year,National,E92000001,England,Business Studies,Total,Total,Unknown,Total,31,5,2,10,32
202526,Academic year,National,E92000001,England,Business Studies,Total,Total,White,Total,284,87,40,110,39
202526,Academic year,National,E92000001,England,Business Studies,Total,Under 25,Total,Total,259,95,43,117,45
202526,Academic year,National,E92000001,England,Chemistry,Female,Total,Total,Total,1487,533,61,600,40
202526,Academic year,National,E92000001,England,Chemistry,Male,Total,Total,Total,1478,344,39,397,27
202526,Academic year,National,E92000001,England,Chemistry,Other sex,Total,Total,Total,3,2,0,x,x
202526,Academic year,National,E92000001,England,Chemistry,Total,25 to 29,Total,Total,769,239,27,272,35
202526,Academic year,National,E92000001,England,Chemistry,Total,30 to 34,Total,Total,503,96,11,109,22
202526,Academic year,National,E92000001,England,Chemistry,Total,35 to 39,Total,Total,429,64,7,73,17
202526,Academic year,National,E92000001,England,Chemistry,Total,40 to 44,Total,Total,314,61,7,80,25
202526,Academic year,National,E92000001,England,Chemistry,Total,45 to 49,Total,Total,162,50,6,54,33
202526,Academic year,National,E92000001,England,Chemistry,Total,50 to 54,Total,Total,104,32,4,36,35
202526,Academic year,National,E92000001,England,Chemistry,Total,55 and over,Total,Total,81,19,2,22,27
202526,Academic year,National,E92000001,England,Chemistry,Total,Total,Asian / Asian British,Total,822,256,29,284,35
202526,Academic year,National,E92000001,England,Chemistry,Total,Total,Black / African / Caribbean / Black British,Total,1214,114,13,153,13
202526,Academic year,National,E92000001,England,Chemistry,Total,Total,Mixed / Multiple ethnic groups,Total,72,38,4,42,58
202526,Academic year,National,E92000001,England,Chemistry,Total,Total,Other ethnic group,Total,114,32,4,38,33
202526,Academic year,National,E92000001,England,Chemistry,Total,Total,Total,EEA national,99,43,5,48,48
202526,Academic year,National,E92000001,England,Chemistry,Total,Total,Total,Other nationality,1504,109,12,154,10
202526,Academic year,National,E92000001,England,Chemistry,Total,Total,Total,Total,2993,891,100,1011,34
202526,Academic year,National,E92000001,England,Chemistry,Total,Total,Total,UK and Irish national,1387,739,83,809,58
202526,Academic year,National,E92000001,England,Chemistry,Total,Total,Total,Unknown,3,0,0,x,x
202526,Academic year,National,E92000001,England,Chemistry,Total,Total,Unknown,Total,67,31,3,32,48
202526,Academic year,National,E92000001,England,Chemistry,Total,Total,White,Total,702,420,47,462,66
202526,Academic year,National,E92000001,England,Chemistry,Total,Under 25,Total,Total,628,330,37,365,58
202526,Academic year,National,E92000001,England,Classics,Female,Total,Total,Total,57,22,52,26,46
202526,Academic year,National,E92000001,England,Classics,Male,Total,Total,Total,52,20,48,23,44
202526,Academic year,National,E92000001,England,Classics,Other sex,Total,Total,Total,0,0,0,0,0
202526,Academic year,National,E92000001,England,Classics,Total,25 to 29,Total,Total,25,9,21,x,x
202526,Academic year,National,E92000001,England,Classics,Total,30 to 34,Total,Total,17,6,14,x,x
202526,Academic year,National,E92000001,England,Classics,Total,35 to 39,Total,Total,9,1,2,x,x
202526,Academic year,National,E92000001,England,Classics,Total,40 to 44,Total,Total,8,1,2,x,x
202526,Academic year,National,E92000001,England,Classics,Total,45 to 49,Total,Total,6,1,2,x,x
202526,Academic year,National,E92000001,England,Classics,Total,50 to 54,Total,Total,0,0,0,0,0
202526,Academic year,National,E92000001,England,Classics,Total,55 and over,Total,Total,1,0,0,x,x
202526,Academic year,National,E92000001,England,Classics,Total,Total,Asian / Asian British,Total,6,1,2,x,x
202526,Academic year,National,E92000001,England,Classics,Total,Total,Black / African / Caribbean / Black British,Total,7,0,0,x,x
202526,Academic year,National,E92000001,England,Classics,Total,Total,Mixed / Multiple ethnic groups,Total,11,2,5,x,x
202526,Academic year,National,E92000001,England,Classics,Total,Total,Other ethnic group,Total,0,0,0,0,0
202526,Academic year,National,E92000001,England,Classics,Total,Total,Total,EEA national,11,3,7,x,x
202526,Academic year,National,E92000001,England,Classics,Total,Total,Total,Other nationality,13,1,2,x,x
202526,Academic year,National,E92000001,England,Classics,Total,Total,Total,Total,112,42,100,50,45
202526,Academic year,National,E92000001,England,Classics,Total,Total,Total,UK and Irish national,88,38,90,46,52
202526,Academic year,National,E92000001,England,Classics,Total,Total,Unknown,Total,4,2,5,x,x
202526,Academic year,National,E92000001,England,Classics,Total,Total,White,Total,84,37,88,42,50
202526,Academic year,National,E92000001,England,Classics,Total,Under 25,Total,Total,46,24,57,27,59
202526,Academic year,National,E92000001,England,Computing,Female,Total,Total,Total,806,192,26,239,30
202526,Academic year,National,E92000001,England,Computing,Male,Total,Total,Total,1859,530,73,620,33
202526,Academic year,National,E92000001,England,Computing,Other sex,Total,Total,Total,10,5,1,x,x
202526,Academic year,National,E92000001,England,Computing,Total,25 to 29,Total,Total,598,180,24,201,34
202526,Academic year,National,E92000001,England,Computing,Total,30 to 34,Total,Total,456,80,11,101,22
202526,Academic year,National,E92000001,England,Computing,Total,35 to 39,Total,Total,420,69,9,87,21
202526,Academic year,National,E92000001,England,Computing,Total,40 to 44,Total,Total,300,61,8,82,27
202526,Academic year,National,E92000001,England,Computing,Total,45 to 49,Total,Total,210,46,6,61,29
202526,Academic year,National,E92000001,England,Computing,Total,50 to 54,Total,Total,104,32,4,40,38
202526,Academic year,National,E92000001,England,Computing,Total,55 and over,Total,Total,103,29,4,34,33
202526,Academic year,National,E92000001,England,Computing,Total,Total,Asian / Asian British,Total,795,222,30,270,34
202526,Academic year,National,E92000001,England,Computing,Total,Total,Black / African / Caribbean / Black British,Total,978,109,15,139,14
202526,Academic year,National,E92000001,England,Computing,Total,Total,Mixed / Multiple ethnic groups,Total,64,35,5,36,56
202526,Academic year,National,E92000001,England,Computing,Total,Total,Other ethnic group,Total,118,25,3,31,26
202526,Academic year,National,E92000001,England,Computing,Total,Total,Total,EEA national,143,52,7,56,39
202526,Academic year,National,E92000001,England,Computing,Total,Total,Total,Other nationality,1115,85,11,124,11
202526,Academic year,National,E92000001,England,Computing,Total,Total,Total,Total,2714,742,100,881,32
202526,Academic year,National,E92000001,England,Computing,Total,Total,Total,UK and Irish national,1456,605,82,701,48
202526,Academic year,National,E92000001,England,Computing,Total,Total,Unknown,Total,100,23,3,25,25
202526,Academic year,National,E92000001,England,Computing,Total,Total,White,Total,659,328,44,380,58
202526,Academic year,National,E92000001,England,Computing,Total,Under 25,Total,Total,523,245,33,275,53
202526,Academic year,National,E92000001,England,Design & Technology,Female,Total,Total,Total,994,470,69,518,52
202526,Academic year,National,E92000001,England,Design & Technology,Male,Total,Total,Total,554,208,31,230,42
202526,Academic year,National,E92000001,England,Design & Technology,Other sex,Total,Total,Total,5,0,0,x,x
202526,Academic year,National,E92000001,England,Design & Technology,Total,25 to 29,Total,Total,384,175,26,191,50
202526,Academic year,National,E92000001,England,Design & Technology,Total,30 to 34,Total,Total,236,92,13,103,44
202526,Academic year,National,E92000001,England,Design & Technology,Total,35 to 39,Total,Total,205,81,12,84,41
202526,Academic year,National,E92000001,England,Design & Technology,Total,40 to 44,Total,Total,174,79,12,88,51
202526,Academic year,National,E92000001,England,Design & Technology,Total,45 to 49,Total,Total,150,59,9,69,46
202526,Academic year,National,E92000001,England,Design & Technology,Total,50 to 54,Total,Total,87,33,5,39,45
202526,Academic year,National,E92000001,England,Design & Technology,Total,55 and over,Total,Total,70,28,4,36,51
202526,Academic year,National,E92000001,England,Design & Technology,Total,Total,Asian / Asian British,Total,211,65,10,73,35
202526,Academic year,National,E92000001,England,Design & Technology,Total,Total,Black / African / Caribbean / Black British,Total,240,37,5,42,18
202526,Academic year,National,E92000001,England,Design & Technology,Total,Total,Mixed / Multiple ethnic groups,Total,83,34,5,40,48
202526,Academic year,National,E92000001,England,Design & Technology,Total,Total,Other ethnic group,Total,44,18,3,20,45
202526,Academic year,National,E92000001,England,Design & Technology,Total,Total,Total,EEA national,81,29,4,32,40
202526,Academic year,National,E92000001,England,Design & Technology,Total,Total,Total,Other nationality,246,16,2,23,9
202526,Academic year,National,E92000001,England,Design & Technology,Total,Total,Total,Total,1570,684,100,754,48
202526,Academic year,National,E92000001,England,Design & Technology,Total,Total,Total,UK and Irish national,1243,639,93,699,56
202526,Academic year,National,E92000001,England,Design & Technology,Total,Total,Unknown,Total,62,18,3,20,32
202526,Academic year,National,E92000001,England,Design & Technology,Total,Total,White,Total,930,512,75,559,60
202526,Academic year,National,E92000001,England,Design & Technology,Total,Under 25,Total,Total,264,137,20,144,55
202526,Academic year,National,E92000001,England,Drama,Female,Total,Total,Total,412,181,68,213,52
202526,Academic year,National,E92000001,England,Drama,Male,Total,Total,Total,220,82,31,96,44
202526,Academic year,National,E92000001,England,Drama,Other sex,Total,Total,Total,4,2,1,x,x
202526,Academic year,National,E92000001,England,Drama,Total,25 to 29,Total,Total,174,74,28,82,47
202526,Academic year,National,E92000001,England,Drama,Total,30 to 34,Total,Total,76,24,9,31,41
202526,Academic year,National,E92000001,England,Drama,Total,35 to 39,Total,Total,44,8,3,10,23
202526,Academic year,National,E92000001,England,Drama,Total,40 to 44,Total,Total,28,9,3,x,x
202526,Academic year,National,E92000001,England,Drama,Total,45 to 49,Total,Total,20,4,1,x,x
202526,Academic year,National,E92000001,England,Drama,Total,50 to 54,Total,Total,9,3,1,x,x
202526,Academic year,National,E92000001,England,Drama,Total,55 and over,Total,Total,5,0,0,x,x
202526,Academic year,National,E92000001,England,Drama,Total,Total,Asian / Asian British,Total,22,3,1,x,x
202526,Academic year,National,E92000001,England,Drama,Total,Total,Black / African / Caribbean / Black British,Total,81,16,6,20,25
202526,Academic year,National,E92000001,England,Drama,Total,Total,Mixed / Multiple ethnic groups,Total,30,7,3,11,37
202526,Academic year,National,E92000001,England,Drama,Total,Total,Other ethnic group,Total,9,4,1,x,x
202526,Academic year,National,E92000001,England,Drama,Total,Total,Total,EEA national,18,3,1,x,x
202526,Academic year,National,E92000001,England,Drama,Total,Total,Total,Other nationality,61,6,2,7,11
202526,Academic year,National,E92000001,England,Drama,Total,Total,Total,Total,645,267,100,315,49
202526,Academic year,National,E92000001,England,Drama,Total,Total,Total,UK and Irish national,566,258,97,304,54
202526,Academic year,National,E92000001,England,Drama,Total,Total,Unknown,Total,8,3,1,x,x
202526,Academic year,National,E92000001,England,Drama,Total,Total,White,Total,495,234,88,273,55
202526,Academic year,National,E92000001,England,Drama,Total,Under 25,Total,Total,289,145,54,171,59
202526,Academic year,National,E92000001,England,English,Female,Total,Total,Total,3381,1282,75,1470,43
202526,Academic year,National,E92000001,England,English,Male,Total,Total,Total,1280,416,24,467,36
202526,Academic year,National,E92000001,England,English,Other sex,Total,Total,Total,17,8,0,x,x
202526,Academic year,National,E92000001,England,English,Total,25 to 29,Total,Total,1160,380,22,432,37
202526,Academic year,National,E92000001,England,English,Total,30 to 34,Total,Total,584,155,9,175,30
202526,Academic year,National,E92000001,England,English,Total,35 to 39,Total,Total,375,73,4,89,24
202526,Academic year,National,E92000001,England,English,Total,40 to 44,Total,Total,299,68,4,80,27
202526,Academic year,National,E92000001,England,English,Total,45 to 49,Total,Total,188,48,3,62,33
202526,Academic year,National,E92000001,England,English,Total,50 to 54,Total,Total,118,33,2,44,37
202526,Academic year,National,E92000001,England,English,Total,55 and over,Total,Total,98,13,1,18,18
202526,Academic year,National,E92000001,England,English,Total,Total,Asian / Asian British,Total,910,230,13,263,29
202526,Academic year,National,E92000001,England,English,Total,Total,Black / African / Caribbean / Black British,Total,874,117,7,143,16
202526,Academic year,National,E92000001,England,English,Total,Total,Mixed / Multiple ethnic groups,Total,238,100,6,116,49
202526,Academic year,National,E92000001,England,English,Total,Total,Other ethnic group,Total,158,30,2,35,22
202526,Academic year,National,E92000001,England,English,Total,Total,Total,EEA national,171,39,2,42,25
202526,Academic year,National,E92000001,England,English,Total,Total,Total,Other nationality,1006,79,5,110,11
202526,Academic year,National,E92000001,England,English,Total,Total,Total,Total,4751,1728,100,1974,42
202526,Academic year,National,E92000001,England,English,Total,Total,Total,UK and Irish national,3573,1610,93,1822,51
202526,Academic year,National,E92000001,England,English,Total,Total,Total,Unknown,1,0,0,x,x
202526,Academic year,National,E92000001,England,English,Total,Total,Unknown,Total,137,43,2,49,36
202526,Academic year,National,E92000001,England,English,Total,Total,White,Total,2433,1208,70,1368,56
202526,Academic year,National,E92000001,England,English,Total,Under 25,Total,Total,1928,958,55,1074,56
202526,Academic year,National,E92000001,England,Geography,Female,Total,Total,Total,1089,552,58,604,55
202526,Academic year,National,E92000001,England,Geography,Male,Total,Total,Total,1037,405,42,456,44
202526,Academic year,National,E92000001,England,Geography,Other sex,Total,Total,Total,2,0,0,x,x
202526,Academic year,National,E92000001,England,Geography,Total,25 to 29,Total,Total,528,242,25,259,49
202526,Academic year,National,E92000001,England,Geography,Total,30 to 34,Total,Total,294,90,9,102,35
202526,Academic year,National,E92000001,England,Geography,Total,35 to 39,Total,Total,237,56,6,70,30
202526,Academic year,National,E92000001,England,Geography,Total,40 to 44,Total,Total,164,54,6,70,43
202526,Academic year,National,E92000001,England,Geography,Total,45 to 49,Total,Total,126,35,4,40,32
202526,Academic year,National,E92000001,England,Geography,Total,50 to 54,Total,Total,79,19,2,27,34
202526,Academic year,National,E92000001,England,Geography,Total,55 and over,Total,Total,45,13,1,15,33
202526,Academic year,National,E92000001,England,Geography,Total,Total,Asian / Asian British,Total,268,82,8,90,34
202526,Academic year,National,E92000001,England,Geography,Total,Total,Black / African / Caribbean / Black British,Total,480,66,7,83,17
202526,Academic year,National,E92000001,England,Geography,Total,Total,Mixed / Multiple ethnic groups,Total,90,50,5,55,61
202526,Academic year,National,E92000001,England,Geography,Total,Total,Other ethnic group,Total,56,14,1,18,32
202526,Academic year,National,E92000001,England,Geography,Total,Total,Total,EEA national,80,30,3,35,44
202526,Academic year,National,E92000001,England,Geography,Total,Total,Total,Other nationality,526,57,6,75,14
202526,Academic year,National,E92000001,England,Geography,Total,Total,Total,Total,2159,967,100,1071,50
202526,Academic year,National,E92000001,England,Geography,Total,Total,Total,UK and Irish national,1553,880,91,961,62
202526,Academic year,National,E92000001,England,Geography,Total,Total,Unknown,Total,57,19,2,21,37
202526,Academic year,National,E92000001,England,Geography,Total,Total,White,Total,1208,736,76,804,67
202526,Academic year,National,E92000001,England,Geography,Total,Under 25,Total,Total,686,458,47,488,71
202526,Academic year,National,E92000001,England,History,Female,Total,Total,Total,981,467,51,529,54
202526,Academic year,National,E92000001,England,History,Male,Total,Total,Total,1006,445,49,504,50
202526,Academic year,National,E92000001,England,History,Other sex,Total,Total,Total,7,3,0,x,x
202526,Academic year,National,E92000001,England,History,Total,25 to 29,Total,Total,486,204,22,222,46
202526,Academic year,National,E92000001,England,History,Total,30 to 34,Total,Total,204,59,6,70,34
202526,Academic year,National,E92000001,England,History,Total,35 to 39,Total,Total,123,34,4,40,33
202526,Academic year,National,E92000001,England,History,Total,40 to 44,Total,Total,75,16,2,23,31
202526,Academic year,National,E92000001,England,History,Total,45 to 49,Total,Total,55,13,1,19,35
202526,Academic year,National,E92000001,England,History,Total,50 to 54,Total,Total,40,14,2,19,48
202526,Academic year,National,E92000001,England,History,Total,55 and over,Total,Total,31,7,1,9,29
202526,Academic year,National,E92000001,England,History,Total,Total,Asian / Asian British,Total,166,56,6,65,39
202526,Academic year,National,E92000001,England,History,Total,Total,Black / African / Caribbean / Black British,Total,210,23,2,27,13
202526,Academic year,National,E92000001,England,History,Total,Total,Mixed / Multiple ethnic groups,Total,98,38,4,47,48
202526,Academic year,National,E92000001,England,History,Total,Total,Other ethnic group,Total,48,18,2,20,42
202526,Academic year,National,E92000001,England,History,Total,Total,Total,EEA national,72,23,2,30,42
202526,Academic year,National,E92000001,England,History,Total,Total,Total,Other nationality,234,32,3,37,16
202526,Academic year,National,E92000001,England,History,Total,Total,Total,Total,2019,923,100,1047,52
202526,Academic year,National,E92000001,England,History,Total,Total,Total,UK and Irish national,1713,868,94,980,57
202526,Academic year,National,E92000001,England,History,Total,Total,Unknown,Total,49,16,2,18,37
202526,Academic year,National,E92000001,England,History,Total,Total,White,Total,1448,772,84,870,60
202526,Academic year,National,E92000001,England,History,Total,Under 25,Total,Total,1005,576,62,645,64
202526,Academic year,National,E92000001,England,Mathematics,Female,Total,Total,Total,3148,1181,48,1316,42
202526,Academic year,National,E92000001,England,Mathematics,Male,Total,Total,Total,4310,1289,52,1503,35
202526,Academic year,National,E92000001,England,Mathematics,Other sex,Total,Total,Total,7,6,0,x,x
202526,Academic year,National,E92000001,England,Mathematics,Total,25 to 29,Total,Total,1724,598,24,675,39
202526,Academic year,National,E92000001,England,Mathematics,Total,30 to 34,Total,Total,1197,270,11,308,26
202526,Academic year,National,E92000001,England,Mathematics,Total,35 to 39,Total,Total,966,178,7,216,22
202526,Academic year,National,E92000001,England,Mathematics,Total,40 to 44,Total,Total,759,168,7,197,26
202526,Academic year,National,E92000001,England,Mathematics,Total,45 to 49,Total,Total,540,132,5,157,29
202526,Academic year,National,E92000001,England,Mathematics,Total,50 to 54,Total,Total,321,102,4,118,37
202526,Academic year,National,E92000001,England,Mathematics,Total,55 and over,Total,Total,242,64,3,80,33
202526,Academic year,National,E92000001,England,Mathematics,Total,Total,Asian / Asian British,Total,2213,680,27,779,35
202526,Academic year,National,E92000001,England,Mathematics,Total,Total,Black / African / Caribbean / Black British,Total,2478,324,13,414,17
202526,Academic year,National,E92000001,England,Mathematics,Total,Total,Mixed / Multiple ethnic groups,Total,197,78,3,91,46
202526,Academic year,National,E92000001,England,Mathematics,Total,Total,Other ethnic group,Total,313,90,4,102,33
202526,Academic year,National,E92000001,England,Mathematics,Total,Total,Total,EEA national,311,123,5,132,42
202526,Academic year,National,E92000001,England,Mathematics,Total,Total,Total,Other nationality,3172,350,14,458,14
202526,Academic year,National,E92000001,England,Mathematics,Total,Total,Total,Total,7547,2512,100,2868,38
202526,Academic year,National,E92000001,England,Mathematics,Total,Total,Total,UK and Irish national,4064,2039,81,2278,56
202526,Academic year,National,E92000001,England,Mathematics,Total,Total,Unknown,Total,221,74,3,88,40
202526,Academic year,National,E92000001,England,Mathematics,Total,Total,White,Total,2125,1266,50,1394,66
202526,Academic year,National,E92000001,England,Mathematics,Total,Under 25,Total,Total,1798,1000,40,1117,62
202526,Academic year,National,E92000001,England,Modern Foreign Languages,Female,Total,Total,Total,2181,997,72,1156,53
202526,Academic year,National,E92000001,England,Modern Foreign Languages,Male,Total,Total,Total,972,381,28,451,46
202526,Academic year,National,E92000001,England,Modern Foreign Languages,Other sex,Total,Total,Total,3,1,0,x,x
202526,Academic year,National,E92000001,England,Modern Foreign Languages,Total,25 to 29,Total,Total,782,362,26,409,52
202526,Academic year,National,E92000001,England,Modern Foreign Languages,Total,30 to 34,Total,Total,469,147,11,196,42
202526,Academic year,National,E92000001,England,Modern Foreign Languages,Total,35 to 39,Total,Total,407,154,11,177,43
202526,Academic year,National,E92000001,England,Modern Foreign Languages,Total,40 to 44,Total,Total,312,112,8,134,43
202526,Academic year,National,E92000001,England,Modern Foreign Languages,Total,45 to 49,Total,Total,261,95,7,118,45
202526,Academic year,National,E92000001,England,Modern Foreign Languages,Total,50 to 54,Total,Total,170,75,5,85,50
202526,Academic year,National,E92000001,England,Modern Foreign Languages,Total,55 and over,Total,Total,135,45,3,60,44
202526,Academic year,National,E92000001,England,Modern Foreign Languages,Total,Total,Asian / Asian British,Total,258,93,7,114,44
202526,Academic year,National,E92000001,England,Modern Foreign Languages,Total,Total,Black / African / Caribbean / Black British,Total,850,186,13,240,28
202526,Academic year,National,E92000001,England,Modern Foreign Languages,Total,Total,Mixed / Multiple ethnic groups,Total,256,119,9,146,57
202526,Academic year,National,E92000001,England,Modern Foreign Languages,Total,Total,Other ethnic group,Total,298,133,10,148,50
202526,Academic year,National,E92000001,England,Modern Foreign Languages,Total,Total,Total,EEA national,788,375,27,442,56
202526,Academic year,National,E92000001,England,Modern Foreign Languages,Total,Total,Total,Other nationality,1109,260,19,344,31
202526,Academic year,National,E92000001,England,Modern Foreign Languages,Total,Total,Total,Total,3185,1391,100,1623,51
202526,Academic year,National,E92000001,England,Modern Foreign Languages,Total,Total,Total,UK and Irish national,1288,756,54,837,65
202526,Academic year,National,E92000001,England,Modern Foreign Languages,Total,Total,Unknown,Total,104,36,3,43,41
202526,Academic year,National,E92000001,England,Modern Foreign Languages,Total,Total,White,Total,1419,824,59,932,66
202526,Academic year,National,E92000001,England,Modern Foreign Languages,Total,Under 25,Total,Total,649,401,29,444,68
202526,Academic year,National,E92000001,England,Music,Female,Total,Total,Total,318,178,53,197,62
202526,Academic year,National,E92000001,England,Music,Male,Total,Total,Total,328,154,46,179,55
202526,Academic year,National,E92000001,England,Music,Other sex,Total,Total,Total,4,1,0,x,x
202526,Academic year,National,E92000001,England,Music,Total,25 to 29,Total,Total,182,92,27,101,55
202526,Academic year,National,E92000001,England,Music,Total,30 to 34,Total,Total,72,26,8,33,46
202526,Academic year,National,E92000001,England,Music,Total,35 to 39,Total,Total,61,18,5,23,38
202526,Academic year,National,E92000001,England,Music,Total,40 to 44,Total,Total,32,12,4,14,44
202526,Academic year,National,E92000001,England,Music,Total,45 to 49,Total,Total,30,16,5,17,57
202526,Academic year,National,E92000001,England,Music,Total,50 to 54,Total,Total,15,6,2,x,x
202526,Academic year,National,E92000001,England,Music,Total,55 and over,Total,Total,10,4,1,x,x
202526,Academic year,National,E92000001,England,Music,Total,Total,Asian / Asian British,Total,57,25,7,28,49
202526,Academic year,National,E92000001,England,Music,Total,Total,Black / African / Caribbean / Black British,Total,50,13,4,17,34
202526,Academic year,National,E92000001,England,Music,Total,Total,Mixed / Multiple ethnic groups,Total,38,11,3,14,37
202526,Academic year,National,E92000001,England,Music,Total,Total,Other ethnic group,Total,15,6,2,x,x
202526,Academic year,National,E92000001,England,Music,Total,Total,Total,EEA national,40,20,6,22,55
202526,Academic year,National,E92000001,England,Music,Total,Total,Total,Other nationality,98,33,10,38,39
202526,Academic year,National,E92000001,England,Music,Total,Total,Total,Total,669,339,100,385,58
202526,Academic year,National,E92000001,England,Music,Total,Total,Total,UK and Irish national,530,286,84,325,61
